class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,merge3_cnnz,merge6_cnnz,merge7_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,merge3_time,merge6_time,merge7_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,merge3_compute_t,merge6_compute_t,merge7_compute_t,phases,cublas_ms,ocean_ms
Mildly sparse,bcsstk19,817,6853,1.0266835857969194,18305,18305,18305,18305,18305,18305,18305,0.0,,0.051000000000044565,0.15800000000001546,0.05099999999993088,0.029999999999972715,0.2599999999999909,0.436,,,,,0.46,0.38,0.311,0.289,0.319,0.303,,0.2760000000000673,0.3089999999999691,0.23099999999999454,0.16300000000001091,0.13900000000001,0.15999999999996817,0.15099999999995362,"{('cu', 'start'): 565.727, ('cu', 'h2dmalloc'): 565.776, ('cu', 'h2d'): 565.79, ('cu', 'workest'): 565.841, ('cu', 'compute'): 565.999, ('cu', 'copy'): 566.05, ('cu', 'pack'): 566.066, ('cu', 'd2h'): 566.096, ('gust', 'start'): 566.169, ('gust', 'h2d'): 566.231, ('gust', 'count'): 566.252, ('gust', 'scan'): 566.284, ('gust', 'expand'): 566.307, ('gust', 'sort'): 566.435, ('gust', 'reduce'): 566.473, ('gust', 'final'): 566.524, ('gust', 'pack'): 566.54, ('gust', 'd2h'): 566.554, ('merge', 'start'): 566.635, ('merge', 'h2d'): 566.697, ('merge', 'count'): 566.718, ('merge', 'scan'): 566.749, ('merge', 'expand'): 566.78, ('merge', 'merge'): 566.846, ('merge', 'final'): 566.881, ('merge', 'compact'): 566.913, ('merge', 'pack'): 566.928, ('merge', 'd2h'): 566.943, ('mrg2', 'start'): 567.021, ('mrg2', 'h2d'): 567.082, ('mrg2', 'count'): 567.105, ('mrg2', 'scan'): 567.136, ('mrg2', 'merge'): 567.177, ('mrg2', 'final'): 567.208, ('mrg2', 'compact'): 567.229, ('mrg2', 'pack'): 567.245, ('mrg2', 'd2h'): 567.259, ('mrg3', 'start'): 567.337, ('mrg3', 'h2d'): 567.398, ('mrg3', 'count'): 567.434, ('mrg3', 'scan'): 567.484, ('mrg3', 'merge'): 567.521, ('mrg3', 'pack'): 567.537, ('mrg3', 'd2h'): 567.551, ('mrg6', 'start'): 567.631, ('mrg6', 'h2d'): 567.692, ('mrg6', 'mean_numk'): 567.7, ('mrg6', 'scan'): 567.745, ('mrg6', 'classify'): 567.749, ('mrg6', 'light'): 567.793, ('mrg6', 'compact'): 567.836, ('mrg6', 'pack'): 567.852, ('mrg6', 'd2h'): 567.866, ('mrg7', 'start'): 567.956, ('mrg7', 'h2d'): 568.018, ('mrg7', 'mean_numk'): 568.024, ('mrg7', 'scan'): 568.068, ('mrg7', 'classify'): 568.073, ('mrg7', 'light'): 568.111, ('mrg7', 'compact'): 568.154, ('mrg7', 'pack'): 568.169, ('mrg7', 'd2h'): 568.183}",0.0597779871895909,0.2626528000459074
Highly sparse,bcsstm12,1473,19659,0.9060578533079476,53615,53615,53615,53615,53615,53615,53615,0.0,,0.04699999999991178,0.21100000000001273,0.055000000000063665,0.09800000000007003,0.3129999999999882,0.566,,,,,0.903,0.824,0.466,0.333,0.461,0.449,,0.32999999999992724,0.6870000000000118,0.6549999999999727,0.3040000000000873,0.1690000000000964,0.2379999999999427,0.23299999999994725,"{('cu', 'start'): 587.208, ('cu', 'h2dmalloc'): 587.258, ('cu', 'h2d'): 587.277, ('cu', 'workest'): 587.324, ('cu', 'compute'): 587.535, ('cu', 'copy'): 587.59, ('cu', 'pack'): 587.607, ('cu', 'd2h'): 587.705, ('gust', 'start'): 587.78, ('gust', 'h2d'): 587.848, ('gust', 'count'): 587.87, ('gust', 'scan'): 587.903, ('gust', 'expand'): 587.984, ('gust', 'sort'): 588.22, ('gust', 'reduce'): 588.355, ('gust', 'final'): 588.516, ('gust', 'pack'): 588.535, ('gust', 'd2h'): 588.56, ('merge', 'start'): 588.688, ('merge', 'h2d'): 588.76, ('merge', 'count'): 588.782, ('merge', 'scan'): 588.815, ('merge', 'expand'): 588.927, ('merge', 'merge'): 589.174, ('merge', 'final'): 589.266, ('merge', 'compact'): 589.395, ('merge', 'pack'): 589.415, ('merge', 'd2h'): 589.439, ('mrg2', 'start'): 589.518, ('mrg2', 'h2d'): 589.584, ('mrg2', 'count'): 589.605, ('mrg2', 'scan'): 589.638, ('mrg2', 'merge'): 589.754, ('mrg2', 'final'): 589.788, ('mrg2', 'compact'): 589.869, ('mrg2', 'pack'): 589.888, ('mrg2', 'd2h'): 589.912, ('mrg3', 'start'): 589.989, ('mrg3', 'h2d'): 590.055, ('mrg3', 'count'): 590.102, ('mrg3', 'scan'): 590.148, ('mrg3', 'merge'): 590.208, ('mrg3', 'pack'): 590.224, ('mrg3', 'd2h'): 590.248, ('mrg6', 'start'): 590.327, ('mrg6', 'h2d'): 590.393, ('mrg6', 'mean_numk'): 590.398, ('mrg6', 'scan'): 590.448, ('mrg6', 'classify'): 590.453, ('mrg6', 'light'): 590.565, ('mrg6', 'compact'): 590.614, ('mrg6', 'pack'): 590.631, ('mrg6', 'd2h'): 590.655, ('mrg7', 'start'): 590.794, ('mrg7', 'h2d'): 590.859, ('mrg7', 'mean_numk'): 590.865, ('mrg7', 'scan'): 590.911, ('mrg7', 'classify'): 590.916, ('mrg7', 'light'): 591.027, ('mrg7', 'compact'): 591.075, ('mrg7', 'pack'): 591.092, ('mrg7', 'd2h'): 591.116}",0.2338549820706248,0.2832703995984047
Highly sparse,bcsstm03,112,112,0.8928571428571428,112,112,112,112,112,112,112,0.0,,0.04200000000003001,0.14800000000002456,0.049999999999954525,0.02400000000000091,0.2400000000000091,0.406,,,,,0.346,0.292,0.27,0.231,0.265,0.262,,0.25699999999994816,0.21000000000003638,0.1570000000000391,0.13200000000006185,0.0989999999999327,0.12999999999999545,0.12600000000009004,"{('cu', 'start'): 593.814, ('cu', 'h2dmalloc'): 593.862, ('cu', 'h2d'): 593.875, ('cu', 'workest'): 593.917, ('cu', 'compute'): 594.065, ('cu', 'copy'): 594.115, ('cu', 'pack'): 594.132, ('cu', 'd2h'): 594.156, ('gust', 'start'): 594.229, ('gust', 'h2d'): 594.288, ('gust', 'count'): 594.307, ('gust', 'scan'): 594.339, ('gust', 'expand'): 594.359, ('gust', 'sort'): 594.401, ('gust', 'reduce'): 594.437, ('gust', 'final'): 594.481, ('gust', 'pack'): 594.498, ('gust', 'd2h'): 594.506, ('merge', 'start'): 594.581, ('merge', 'h2d'): 594.64, ('merge', 'count'): 594.661, ('merge', 'scan'): 594.691, ('merge', 'expand'): 594.709, ('merge', 'merge'): 594.728, ('merge', 'final'): 594.761, ('merge', 'compact'): 594.783, ('merge', 'pack'): 594.797, ('merge', 'd2h'): 594.806, ('mrg2', 'start'): 594.879, ('mrg2', 'h2d'): 594.934, ('mrg2', 'count'): 594.953, ('mrg2', 'scan'): 594.982, ('mrg2', 'merge'): 595.004, ('mrg2', 'final'): 595.031, ('mrg2', 'compact'): 595.052, ('mrg2', 'pack'): 595.066, ('mrg2', 'd2h'): 595.075, ('mrg3', 'start'): 595.155, ('mrg3', 'h2d'): 595.211, ('mrg3', 'count'): 595.232, ('mrg3', 'scan'): 595.274, ('mrg3', 'merge'): 595.295, ('mrg3', 'pack'): 595.31, ('mrg3', 'd2h'): 595.318, ('mrg6', 'start'): 595.392, ('mrg6', 'h2d'): 595.448, ('mrg6', 'mean_numk'): 595.455, ('mrg6', 'scan'): 595.495, ('mrg6', 'classify'): 595.5, ('mrg6', 'light'): 595.518, ('mrg6', 'compact'): 595.556, ('mrg6', 'pack'): 595.578, ('mrg6', 'd2h'): 595.586, ('mrg7', 'start'): 595.662, ('mrg7', 'h2d'): 595.718, ('mrg7', 'mean_numk'): 595.723, ('mrg7', 'scan'): 595.765, ('mrg7', 'classify'): 595.769, ('mrg7', 'light'): 595.789, ('mrg7', 'compact'): 595.829, ('mrg7', 'pack'): 595.844, ('mrg7', 'd2h'): 595.852}",0.0258010113611817,0.1327583997976034
Highly sparse,bcspwr05,443,1623,0.8270105834934192,4249,4249,4249,4249,4249,4249,4249,0.0,,0.05700000000001637,0.15499999999997272,0.06099999999992178,0.035000000000081855,0.27299999999991087,0.503,,,,,0.524,0.438,0.314,0.26,0.301,0.305,,0.2969999999999118,0.34600000000000364,0.2579999999999245,0.16300000000001091,0.1150000000000091,0.15399999999999636,0.15000000000009095,"{('cu', 'start'): 577.125, ('cu', 'h2dmalloc'): 577.191, ('cu', 'h2d'): 577.21, ('cu', 'workest'): 577.267, ('cu', 'compute'): 577.422, ('cu', 'copy'): 577.483, ('cu', 'pack'): 577.507, ('cu', 'd2h'): 577.542, ('gust', 'start'): 577.64, ('gust', 'h2d'): 577.713, ('gust', 'count'): 577.739, ('gust', 'scan'): 577.781, ('gust', 'expand'): 577.81, ('gust', 'sort'): 577.929, ('gust', 'reduce'): 577.976, ('gust', 'final'): 578.035, ('gust', 'pack'): 578.059, ('gust', 'd2h'): 578.072, ('merge', 'start'): 578.172, ('merge', 'h2d'): 578.248, ('merge', 'count'): 578.273, ('merge', 'scan'): 578.316, ('merge', 'expand'): 578.35, ('merge', 'merge'): 578.409, ('merge', 'final'): 578.453, ('merge', 'compact'): 578.482, ('merge', 'pack'): 578.506, ('merge', 'd2h'): 578.52, ('mrg2', 'start'): 578.614, ('mrg2', 'h2d'): 578.68, ('mrg2', 'count'): 578.7, ('mrg2', 'scan'): 578.733, ('mrg2', 'merge'): 578.775, ('mrg2', 'final'): 578.805, ('mrg2', 'compact'): 578.827, ('mrg2', 'pack'): 578.843, ('mrg2', 'd2h'): 578.853, ('mrg3', 'start'): 578.934, ('mrg3', 'h2d'): 578.995, ('mrg3', 'count'): 579.023, ('mrg3', 'scan'): 579.067, ('mrg3', 'merge'): 579.095, ('mrg3', 'pack'): 579.11, ('mrg3', 'd2h'): 579.12, ('mrg6', 'start'): 579.199, ('mrg6', 'h2d'): 579.26, ('mrg6', 'mean_numk'): 579.264, ('mrg6', 'scan'): 579.309, ('mrg6', 'classify'): 579.314, ('mrg6', 'light'): 579.355, ('mrg6', 'compact'): 579.397, ('mrg6', 'pack'): 579.414, ('mrg6', 'd2h'): 579.424, ('mrg7', 'start'): 579.506, ('mrg7', 'h2d'): 579.574, ('mrg7', 'mean_numk'): 579.58, ('mrg7', 'scan'): 579.623, ('mrg7', 'classify'): 579.628, ('mrg7', 'light'): 579.663, ('mrg7', 'compact'): 579.704, ('mrg7', 'pack'): 579.724, ('mrg7', 'd2h'): 579.734}",0.0603349180892109,0.1723743997747078
Highly sparse,bcsstk26,1922,30336,0.8212049319939666,92530,92530,92530,92530,92530,92530,92530,0.0,,0.05299999999999727,0.25499999999999545,0.05600000000004002,0.10700000000008458,0.36400000000003274,0.706,,,,,1.001,1.101,0.578,0.398,0.575,0.558,,0.4289999999999736,0.8290000000000646,0.9290000000000873,0.40300000000002,0.2259999999999991,0.3100000000000591,0.30299999999999727,"{('cu', 'start'): 596.097, ('cu', 'h2dmalloc'): 596.145, ('cu', 'h2d'): 596.169, ('cu', 'workest'): 596.222, ('cu', 'compute'): 596.477, ('cu', 'copy'): 596.533, ('cu', 'pack'): 596.598, ('cu', 'd2h'): 596.705, ('gust', 'start'): 596.809, ('gust', 'h2d'): 596.877, ('gust', 'count'): 596.898, ('gust', 'scan'): 596.932, ('gust', 'expand'): 597.052, ('gust', 'sort'): 597.295, ('gust', 'reduce'): 597.446, ('gust', 'final'): 597.687, ('gust', 'pack'): 597.706, ('gust', 'd2h'): 597.741, ('merge', 'start'): 597.816, ('merge', 'h2d'): 597.886, ('merge', 'count'): 597.908, ('merge', 'scan'): 597.942, ('merge', 'expand'): 598.12, ('merge', 'merge'): 598.557, ('merge', 'final'): 598.685, ('merge', 'compact'): 598.797, ('merge', 'pack'): 598.815, ('merge', 'd2h'): 598.851, ('mrg2', 'start'): 598.923, ('mrg2', 'h2d'): 598.991, ('mrg2', 'count'): 599.012, ('mrg2', 'scan'): 599.045, ('mrg2', 'merge'): 599.235, ('mrg2', 'final'): 599.267, ('mrg2', 'compact'): 599.376, ('mrg2', 'pack'): 599.394, ('mrg2', 'd2h'): 599.43, ('mrg3', 'start'): 599.506, ('mrg3', 'h2d'): 599.573, ('mrg3', 'count'): 599.642, ('mrg3', 'scan'): 599.686, ('mrg3', 'merge'): 599.783, ('mrg3', 'pack'): 599.799, ('mrg3', 'd2h'): 599.834, ('mrg6', 'start'): 599.91, ('mrg6', 'h2d'): 599.978, ('mrg6', 'mean_numk'): 599.984, ('mrg6', 'scan'): 600.034, ('mrg6', 'classify'): 600.04, ('mrg6', 'light'): 600.222, ('mrg6', 'compact'): 600.271, ('mrg6', 'pack'): 600.288, ('mrg6', 'd2h'): 600.323, ('mrg7', 'start'): 600.49, ('mrg7', 'h2d'): 600.558, ('mrg7', 'mean_numk'): 600.566, ('mrg7', 'scan'): 600.612, ('mrg7', 'classify'): 600.617, ('mrg7', 'light'): 600.797, ('mrg7', 'compact'): 600.845, ('mrg7', 'pack'): 600.861, ('mrg7', 'd2h'): 600.896}",0.5062510026618838,0.3768031994812191
Highly sparse,bcsstk33,8738,591904,0.775223972597465,2569536,2569536,2569536,2569536,2569536,2569536,2569536,0.0,,0.20799999999997,2.285000000000082,0.17999999999994998,1.3339999999999463,2.673000000000002,5.101,,,,,10.336,21.826,4.76,5.156,4.212,4.867,,2.744000000000028,7.992999999999938,20.131999999999948,3.02800000000002,3.90300000000002,2.7690000000000055,2.770999999999958,"{('cu', 'start'): 786.976, ('cu', 'h2dmalloc'): 787.028, ('cu', 'h2d'): 787.876, ('cu', 'workest'): 788.084, ('cu', 'compute'): 790.369, ('cu', 'copy'): 790.549, ('cu', 'pack'): 790.62, ('cu', 'd2h'): 791.954, ('gust', 'start'): 792.084, ('gust', 'h2d'): 793.345, ('gust', 'count'): 793.431, ('gust', 'scan'): 793.477, ('gust', 'expand'): 794.16, ('gust', 'sort'): 799.732, ('gust', 'reduce'): 800.296, ('gust', 'final'): 801.254, ('gust', 'pack'): 801.338, ('gust', 'd2h'): 802.094, ('merge', 'start'): 802.427, ('merge', 'h2d'): 803.053, ('merge', 'count'): 803.169, ('merge', 'scan'): 803.213, ('merge', 'expand'): 805.48, ('merge', 'merge'): 822.48, ('merge', 'final'): 822.777, ('merge', 'compact'): 823.115, ('merge', 'pack'): 823.185, ('merge', 'd2h'): 823.942, ('mrg2', 'start'): 824.261, ('mrg2', 'h2d'): 824.923, ('mrg2', 'count'): 825.044, ('mrg2', 'scan'): 825.088, ('mrg2', 'merge'): 827.458, ('mrg2', 'final'): 827.498, ('mrg2', 'compact'): 827.864, ('mrg2', 'pack'): 827.951, ('mrg2', 'd2h'): 828.707, ('mrg3', 'start'): 829.028, ('mrg3', 'h2d'): 829.262, ('mrg3', 'count'): 830.803, ('mrg3', 'scan'): 830.855, ('mrg3', 'merge'): 833.098, ('mrg3', 'pack'): 833.165, ('mrg3', 'd2h'): 833.921, ('mrg6', 'start'): 834.19, ('mrg6', 'h2d'): 834.424, ('mrg6', 'mean_numk'): 834.444, ('mrg6', 'scan'): 834.552, ('mrg6', 'classify'): 834.564, ('mrg6', 'light'): 836.948, ('mrg6', 'compact'): 837.124, ('mrg6', 'pack'): 837.193, ('mrg6', 'd2h'): 837.947, ('mrg7', 'start'): 838.408, ('mrg7', 'h2d'): 839.301, ('mrg7', 'mean_numk'): 839.318, ('mrg7', 'scan'): 839.474, ('mrg7', 'classify'): 839.486, ('mrg7', 'light'): 841.836, ('mrg7', 'compact'): 842.004, ('mrg7', 'pack'): 842.072, ('mrg7', 'd2h'): 842.823}",32.81798597890884,1.4238559904042631
Highly sparse,bcsstm04,132,132,0.7575757575757576,132,132,132,132,132,132,132,0.0,,0.041999999999916326,0.15200000000004366,0.04600000000004911,0.024999999999977263,0.2400000000000091,0.409,,,,,0.364,0.304,0.275,0.238,0.275,0.266,,0.2559999999999718,0.21899999999993724,0.16200000000003456,0.1349999999999909,0.09700000000009368,0.12999999999999545,0.125,"{('cu', 'start'): 584.85, ('cu', 'h2dmalloc'): 584.9, ('cu', 'h2d'): 584.912, ('cu', 'workest'): 584.954, ('cu', 'compute'): 585.106, ('cu', 'copy'): 585.152, ('cu', 'pack'): 585.168, ('cu', 'd2h'): 585.193, ('gust', 'start'): 585.265, ('gust', 'h2d'): 585.325, ('gust', 'count'): 585.349, ('gust', 'scan'): 585.382, ('gust', 'expand'): 585.401, ('gust', 'sort'): 585.445, ('gust', 'reduce'): 585.479, ('gust', 'final'): 585.528, ('gust', 'pack'): 585.544, ('gust', 'd2h'): 585.553, ('merge', 'start'): 585.634, ('merge', 'h2d'): 585.693, ('merge', 'count'): 585.713, ('merge', 'scan'): 585.744, ('merge', 'expand'): 585.762, ('merge', 'merge'): 585.782, ('merge', 'final'): 585.816, ('merge', 'compact'): 585.841, ('merge', 'pack'): 585.855, ('merge', 'd2h'): 585.865, ('mrg2', 'start'): 585.944, ('mrg2', 'h2d'): 586.001, ('mrg2', 'count'): 586.02, ('mrg2', 'scan'): 586.051, ('mrg2', 'merge'): 586.072, ('mrg2', 'final'): 586.1, ('mrg2', 'compact'): 586.122, ('mrg2', 'pack'): 586.136, ('mrg2', 'd2h'): 586.145, ('mrg3', 'start'): 586.224, ('mrg3', 'h2d'): 586.281, ('mrg3', 'count'): 586.301, ('mrg3', 'scan'): 586.344, ('mrg3', 'merge'): 586.364, ('mrg3', 'pack'): 586.378, ('mrg3', 'd2h'): 586.387, ('mrg6', 'start'): 586.467, ('mrg6', 'h2d'): 586.526, ('mrg6', 'mean_numk'): 586.53, ('mrg6', 'scan'): 586.573, ('mrg6', 'classify'): 586.577, ('mrg6', 'light'): 586.595, ('mrg6', 'compact'): 586.636, ('mrg6', 'pack'): 586.656, ('mrg6', 'd2h'): 586.665, ('mrg7', 'start'): 586.746, ('mrg7', 'h2d'): 586.804, ('mrg7', 'mean_numk'): 586.808, ('mrg7', 'scan'): 586.851, ('mrg7', 'classify'): 586.854, ('mrg7', 'light'): 586.872, ('mrg7', 'compact'): 586.913, ('mrg7', 'pack'): 586.929, ('mrg7', 'd2h'): 586.937}",0.0260770320892334,0.1342175999190658
Highly sparse,bcsstk15,3948,117816,0.7558750073139261,527688,527688,527688,527688,527688,527688,527688,0.0,,0.10099999999999909,0.70799999999997,0.15199999999992997,0.44400000000007367,0.960999999999899,1.698,,,,,2.092,2.751,1.256,1.174,1.254,1.268,,1.0279999999999063,1.56899999999996,2.228999999999928,0.7360000000001037,0.6539999999999964,0.6240000000000236,0.636000000000081,"{('cu', 'start'): 625.199, ('cu', 'h2dmalloc'): 625.251, ('cu', 'h2d'): 625.301, ('cu', 'workest'): 625.402, ('cu', 'compute'): 626.11, ('cu', 'copy'): 626.262, ('cu', 'pack'): 626.329, ('cu', 'd2h'): 626.773, ('gust', 'start'): 626.904, ('gust', 'h2d'): 627.0, ('gust', 'count'): 627.025, ('gust', 'scan'): 627.06, ('gust', 'expand'): 627.221, ('gust', 'sort'): 627.9, ('gust', 'reduce'): 628.076, ('gust', 'final'): 628.494, ('gust', 'pack'): 628.569, ('gust', 'd2h'): 628.773, ('merge', 'start'): 629.001, ('merge', 'h2d'): 629.099, ('merge', 'count'): 629.125, ('merge', 'scan'): 629.16, ('merge', 'expand'): 629.492, ('merge', 'merge'): 630.865, ('merge', 'final'): 631.02, ('merge', 'compact'): 631.256, ('merge', 'pack'): 631.328, ('merge', 'd2h'): 631.532, ('mrg2', 'start'): 631.757, ('mrg2', 'h2d'): 631.853, ('mrg2', 'count'): 631.877, ('mrg2', 'scan'): 631.911, ('mrg2', 'merge'): 632.262, ('mrg2', 'final'): 632.297, ('mrg2', 'compact'): 632.518, ('mrg2', 'pack'): 632.589, ('mrg2', 'd2h'): 632.794, ('mrg3', 'start'): 633.018, ('mrg3', 'h2d'): 633.113, ('mrg3', 'count'): 633.302, ('mrg3', 'scan'): 633.349, ('mrg3', 'merge'): 633.703, ('mrg3', 'pack'): 633.767, ('mrg3', 'd2h'): 633.966, ('mrg6', 'start'): 634.198, ('mrg6', 'h2d'): 634.295, ('mrg6', 'mean_numk'): 634.302, ('mrg6', 'scan'): 634.357, ('mrg6', 'classify'): 634.364, ('mrg6', 'light'): 634.711, ('mrg6', 'compact'): 634.852, ('mrg6', 'pack'): 634.919, ('mrg6', 'd2h'): 635.122, ('mrg7', 'start'): 635.457, ('mrg7', 'h2d'): 635.554, ('mrg7', 'mean_numk'): 635.561, ('mrg7', 'scan'): 635.612, ('mrg7', 'classify'): 635.619, ('mrg7', 'light'): 635.973, ('mrg7', 'compact'): 636.122, ('mrg7', 'pack'): 636.19, ('mrg7', 'd2h'): 636.394}",3.446032991632819,0.3556511993519962
Highly sparse,bcsstm22,138,138,0.7246376811594203,138,138,138,138,138,138,138,0.0,,0.04800000000000182,0.1470000000000482,0.04600000000004911,0.023000000000024556,0.24100000000009913,0.404,,,,,0.373,0.304,0.272,0.25,0.275,0.263,,0.2580000000000382,0.21500000000003183,0.16700000000003,0.1349999999999909,0.10399999999992815,0.1329999999999245,0.1269999999999527,"{('cu', 'start'): 604.869, ('cu', 'h2dmalloc'): 604.917, ('cu', 'h2d'): 604.93, ('cu', 'workest'): 604.978, ('cu', 'compute'): 605.125, ('cu', 'copy'): 605.171, ('cu', 'pack'): 605.188, ('cu', 'd2h'): 605.211, ('gust', 'start'): 605.28, ('gust', 'h2d'): 605.356, ('gust', 'count'): 605.38, ('gust', 'scan'): 605.412, ('gust', 'expand'): 605.433, ('gust', 'sort'): 605.475, ('gust', 'reduce'): 605.51, ('gust', 'final'): 605.555, ('gust', 'pack'): 605.571, ('gust', 'd2h'): 605.58, ('merge', 'start'): 605.659, ('merge', 'h2d'): 605.718, ('merge', 'count'): 605.739, ('merge', 'scan'): 605.769, ('merge', 'expand'): 605.791, ('merge', 'merge'): 605.811, ('merge', 'final'): 605.843, ('merge', 'compact'): 605.871, ('merge', 'pack'): 605.885, ('merge', 'd2h'): 605.894, ('mrg2', 'start'): 605.969, ('mrg2', 'h2d'): 606.027, ('mrg2', 'count'): 606.046, ('mrg2', 'scan'): 606.075, ('mrg2', 'merge'): 606.096, ('mrg2', 'final'): 606.126, ('mrg2', 'compact'): 606.147, ('mrg2', 'pack'): 606.162, ('mrg2', 'd2h'): 606.17, ('mrg3', 'start'): 606.246, ('mrg3', 'h2d'): 606.311, ('mrg3', 'count'): 606.336, ('mrg3', 'scan'): 606.38, ('mrg3', 'merge'): 606.401, ('mrg3', 'pack'): 606.415, ('mrg3', 'd2h'): 606.424, ('mrg6', 'start'): 606.503, ('mrg6', 'h2d'): 606.561, ('mrg6', 'mean_numk'): 606.567, ('mrg6', 'scan'): 606.609, ('mrg6', 'classify'): 606.613, ('mrg6', 'light'): 606.631, ('mrg6', 'compact'): 606.673, ('mrg6', 'pack'): 606.694, ('mrg6', 'd2h'): 606.703, ('mrg7', 'start'): 606.781, ('mrg7', 'h2d'): 606.839, ('mrg7', 'mean_numk'): 606.844, ('mrg7', 'scan'): 606.885, ('mrg7', 'classify'): 606.894, ('mrg7', 'light'): 606.912, ('mrg7', 'compact'): 606.95, ('mrg7', 'pack'): 606.966, ('mrg7', 'd2h'): 606.975}",0.0298250233754515,0.135264000040479
Highly sparse,bp_1600,822,4841,0.7164591732229859,23625,23625,23625,23625,23625,23625,23625,0.0,,0.051000000000044565,0.16899999999998272,0.05499999999994998,0.03099999999994907,0.27499999999997726,0.455,,,,,0.516,17.36,1.559,0.927,1.169,1.161,,0.29200000000003,0.36000000000001364,17.206000000000017,1.4039999999999964,0.7709999999999582,1.01400000000001,1.0060000000000855,"{('cu', 'start'): 635.864, ('cu', 'h2dmalloc'): 635.915, ('cu', 'h2d'): 635.929, ('cu', 'workest'): 635.98, ('cu', 'compute'): 636.149, ('cu', 'copy'): 636.204, ('cu', 'pack'): 636.221, ('cu', 'd2h'): 636.252, ('gust', 'start'): 636.326, ('gust', 'h2d'): 636.388, ('gust', 'count'): 636.424, ('gust', 'scan'): 636.458, ('gust', 'expand'): 636.511, ('gust', 'sort'): 636.637, ('gust', 'reduce'): 636.675, ('gust', 'final'): 636.732, ('gust', 'pack'): 636.748, ('gust', 'd2h'): 636.763, ('merge', 'start'): 636.847, ('merge', 'h2d'): 636.909, ('merge', 'count'): 636.944, ('merge', 'scan'): 636.976, ('merge', 'expand'): 637.225, ('merge', 'merge'): 654.041, ('merge', 'final'): 654.078, ('merge', 'compact'): 654.101, ('merge', 'pack'): 654.115, ('merge', 'd2h'): 654.13, ('mrg2', 'start'): 654.213, ('mrg2', 'h2d'): 654.275, ('mrg2', 'count'): 654.306, ('mrg2', 'scan'): 654.339, ('mrg2', 'merge'): 655.609, ('mrg2', 'final'): 655.642, ('mrg2', 'compact'): 655.663, ('mrg2', 'pack'): 655.679, ('mrg2', 'd2h'): 655.695, ('mrg3', 'start'): 655.776, ('mrg3', 'h2d'): 655.837, ('mrg3', 'count'): 656.164, ('mrg3', 'scan'): 656.214, ('mrg3', 'merge'): 656.592, ('mrg3', 'pack'): 656.608, ('mrg3', 'd2h'): 656.627, ('mrg6', 'start'): 656.708, ('mrg6', 'h2d'): 656.769, ('mrg6', 'mean_numk'): 656.778, ('mrg6', 'scan'): 656.835, ('mrg6', 'classify'): 656.845, ('mrg6', 'light'): 657.01, ('mrg6', 'heavy'): 657.722, ('mrg6', 'compact'): 657.767, ('mrg6', 'pack'): 657.783, ('mrg6', 'd2h'): 657.798, ('mrg7', 'start'): 657.883, ('mrg7', 'h2d'): 657.944, ('mrg7', 'mean_numk'): 657.949, ('mrg7', 'scan'): 658.004, ('mrg7', 'classify'): 658.015, ('mrg7', 'light'): 658.179, ('mrg7', 'heavy'): 658.891, ('mrg7', 'compact'): 658.935, ('mrg7', 'pack'): 658.95, ('mrg7', 'd2h'): 658.966}",0.0892899697646498,0.2258143999380991
