class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,phases,cublas_ms,ocean_ms
Highly sparse,bp_1200,822,4726,0.6994393829068026,22313,22313,22313,22313,0.0,,0.06600000000003092,0.19900000000006912,0.05999999999994543,0.04100000000005366,0.3250000000000455,0.566,,,,,0.602,17.975,1.643,,0.3450000000000273,0.39400000000000546,17.76400000000001,1.4220000000000255,"{('cu', 'start'): 729.441, ('cu', 'h2dmalloc'): 729.507, ('cu', 'h2d'): 729.526, ('cu', 'workest'): 729.592, ('cu', 'compute'): 729.791, ('cu', 'copy'): 729.851, ('cu', 'pack'): 729.871, ('cu', 'd2h'): 729.912, ('gust', 'start'): 730.021, ('gust', 'h2d'): 730.104, ('gust', 'count'): 730.143, ('gust', 'scan'): 730.185, ('gust', 'expand'): 730.241, ('gust', 'sort'): 730.375, ('gust', 'reduce'): 730.42, ('gust', 'final'): 730.479, ('gust', 'pack'): 730.498, ('gust', 'd2h'): 730.522, ('merge', 'start'): 730.634, ('merge', 'h2d'): 730.723, ('merge', 'count'): 730.756, ('merge', 'scan'): 730.794, ('merge', 'expand'): 731.046, ('merge', 'merge'): 748.402, ('merge', 'final'): 748.443, ('merge', 'compact'): 748.468, ('merge', 'pack'): 748.487, ('merge', 'd2h'): 748.511, ('mrg2', 'start'): 748.62, ('mrg2', 'h2d'): 748.704, ('mrg2', 'count'): 748.738, ('mrg2', 'scan'): 748.777, ('mrg2', 'merge'): 750.043, ('mrg2', 'final'): 750.083, ('mrg2', 'compact'): 750.107, ('mrg2', 'pack'): 750.126, ('mrg2', 'd2h'): 750.15}",0.0928399385884404,0.2459040006855502
Highly sparse,685_bus,685,3249,0.6924183494059353,9337,9337,9337,9337,0.0,,0.06000000000005912,0.16899999999998272,0.06099999999992178,0.03300000000001546,0.2899999999999636,0.528,,,,,0.556,0.496,0.414,,0.31399999999996453,0.35199999999997544,0.28099999999994907,0.20799999999997,"{('cu', 'start'): 680.409, ('cu', 'h2dmalloc'): 680.473, ('cu', 'h2d'): 680.491, ('cu', 'workest'): 680.551, ('cu', 'compute'): 680.72, ('cu', 'copy'): 680.781, ('cu', 'pack'): 680.805, ('cu', 'd2h'): 680.838, ('gust', 'start'): 680.956, ('gust', 'h2d'): 681.037, ('gust', 'count'): 681.064, ('gust', 'scan'): 681.106, ('gust', 'expand'): 681.133, ('gust', 'sort'): 681.253, ('gust', 'reduce'): 681.3, ('gust', 'final'): 681.365, ('gust', 'pack'): 681.389, ('gust', 'd2h'): 681.406, ('merge', 'start'): 681.526, ('merge', 'h2d'): 681.619, ('merge', 'count'): 681.644, ('merge', 'scan'): 681.685, ('merge', 'expand'): 681.722, ('merge', 'merge'): 681.803, ('merge', 'final'): 681.846, ('merge', 'compact'): 681.873, ('merge', 'pack'): 681.9, ('merge', 'd2h'): 681.917, ('mrg2', 'start'): 682.035, ('mrg2', 'h2d'): 682.116, ('mrg2', 'count'): 682.139, ('mrg2', 'scan'): 682.18, ('mrg2', 'merge'): 682.239, ('mrg2', 'final'): 682.278, ('mrg2', 'compact'): 682.306, ('mrg2', 'pack'): 682.324, ('mrg2', 'd2h'): 682.342}",0.0643079401925206,0.2215391993522644
Highly sparse,bp_1000,822,4661,0.6898195014237425,21373,21373,21373,21373,0.0,,0.06099999999992178,0.19000000000005457,0.057999999999992724,0.03899999999998727,0.3089999999999691,0.547,,,,,0.606,17.58,1.604,,0.32799999999997453,0.3929999999999154,17.377000000000066,1.399000000000001,"{('cu', 'start'): 737.602, ('cu', 'h2dmalloc'): 737.671, ('cu', 'h2d'): 737.69, ('cu', 'workest'): 737.751, ('cu', 'compute'): 737.941, ('cu', 'copy'): 737.999, ('cu', 'pack'): 738.018, ('cu', 'd2h'): 738.057, ('gust', 'start'): 738.162, ('gust', 'h2d'): 738.244, ('gust', 'count'): 738.279, ('gust', 'scan'): 738.319, ('gust', 'expand'): 738.376, ('gust', 'sort'): 738.507, ('gust', 'reduce'): 738.561, ('gust', 'final'): 738.619, ('gust', 'pack'): 738.637, ('gust', 'd2h'): 738.66, ('merge', 'start'): 738.779, ('merge', 'h2d'): 738.858, ('merge', 'count'): 738.894, ('merge', 'scan'): 738.933, ('merge', 'expand'): 739.178, ('merge', 'merge'): 756.151, ('merge', 'final'): 756.193, ('merge', 'compact'): 756.217, ('merge', 'pack'): 756.235, ('merge', 'd2h'): 756.258, ('mrg2', 'start'): 756.369, ('mrg2', 'h2d'): 756.448, ('mrg2', 'count'): 756.482, ('mrg2', 'scan'): 756.527, ('mrg2', 'merge'): 757.768, ('mrg2', 'final'): 757.806, ('mrg2', 'compact'): 757.83, ('mrg2', 'pack'): 757.847, ('mrg2', 'd2h'): 757.871}",0.0933149131014943,0.2632063998142257
Highly sparse,494_bus,494,1666,0.6826861610582045,4062,4062,4062,4062,0.0,,0.06799999999998363,0.17499999999995453,0.059000000000082764,0.028999999999996362,0.3020000000000209,0.536,,,,,0.574,0.45,0.417,,0.3250000000000455,0.36200000000008004,0.2480000000000473,0.20000000000004547,"{('cu', 'start'): 685.206, ('cu', 'h2dmalloc'): 685.272, ('cu', 'h2d'): 685.293, ('cu', 'workest'): 685.361, ('cu', 'compute'): 685.536, ('cu', 'copy'): 685.595, ('cu', 'pack'): 685.618, ('cu', 'd2h'): 685.647, ('gust', 'start'): 685.763, ('gust', 'h2d'): 685.848, ('gust', 'count'): 685.882, ('gust', 'scan'): 685.924, ('gust', 'expand'): 685.95, ('gust', 'sort'): 686.066, ('gust', 'reduce'): 686.121, ('gust', 'final'): 686.187, ('gust', 'pack'): 686.21, ('gust', 'd2h'): 686.224, ('merge', 'start'): 686.346, ('merge', 'h2d'): 686.433, ('merge', 'count'): 686.457, ('merge', 'scan'): 686.498, ('merge', 'expand'): 686.528, ('merge', 'merge'): 686.581, ('merge', 'final'): 686.631, ('merge', 'compact'): 686.657, ('merge', 'pack'): 686.681, ('merge', 'd2h'): 686.695, ('mrg2', 'start'): 686.81, ('mrg2', 'h2d'): 686.895, ('mrg2', 'count'): 686.918, ('mrg2', 'scan'): 686.958, ('mrg2', 'merge'): 687.003, ('mrg2', 'final'): 687.048, ('mrg2', 'compact'): 687.074, ('mrg2', 'pack'): 687.095, ('mrg2', 'd2h'): 687.121}",0.0661249505355954,0.2130399998510256
Highly sparse,bp_800,822,4534,0.6710237329876096,20224,20224,20224,20224,0.0,,0.05999999999994543,0.19600000000002638,0.05899999999996908,0.038000000000010914,0.3149999999999409,0.553,,,,,0.59,16.996,1.587,,0.33399999999994634,0.37999999999999545,16.787000000000035,1.3710000000000946,"{('cu', 'start'): 731.981, ('cu', 'h2dmalloc'): 732.047, ('cu', 'h2d'): 732.066, ('cu', 'workest'): 732.126, ('cu', 'compute'): 732.322, ('cu', 'copy'): 732.381, ('cu', 'pack'): 732.4, ('cu', 'd2h'): 732.438, ('gust', 'start'): 732.55, ('gust', 'h2d'): 732.631, ('gust', 'count'): 732.665, ('gust', 'scan'): 732.707, ('gust', 'expand'): 732.761, ('gust', 'sort'): 732.893, ('gust', 'reduce'): 732.938, ('gust', 'final'): 732.992, ('gust', 'pack'): 733.011, ('gust', 'd2h'): 733.033, ('merge', 'start'): 733.152, ('merge', 'h2d'): 733.233, ('merge', 'count'): 733.266, ('merge', 'scan'): 733.304, ('merge', 'expand'): 733.543, ('merge', 'merge'): 749.929, ('merge', 'final'): 749.977, ('merge', 'compact'): 750.001, ('merge', 'pack'): 750.02, ('merge', 'd2h'): 750.043, ('mrg2', 'start'): 750.159, ('mrg2', 'h2d'): 750.242, ('mrg2', 'count'): 750.276, ('mrg2', 'scan'): 750.316, ('mrg2', 'merge'): 751.532, ('mrg2', 'final'): 751.571, ('mrg2', 'compact'): 751.595, ('mrg2', 'pack'): 751.613, ('mrg2', 'd2h'): 751.636}",0.0839090207591652,0.2594720003195107
Highly sparse,bcsstm05,153,153,0.6535947712418301,153,153,153,153,0.0,,0.06799999999998363,0.1710000000000491,0.05899999999996908,0.027000000000043656,0.2980000000000018,0.528,,,,,0.474,0.399,0.384,,0.32200000000000273,0.27499999999997726,0.1999999999999318,0.18600000000003547,"{('cu', 'start'): 679.005, ('cu', 'h2dmalloc'): 679.07, ('cu', 'h2d'): 679.087, ('cu', 'workest'): 679.155, ('cu', 'compute'): 679.326, ('cu', 'copy'): 679.385, ('cu', 'pack'): 679.409, ('cu', 'd2h'): 679.436, ('gust', 'start'): 679.55, ('gust', 'h2d'): 679.631, ('gust', 'count'): 679.655, ('gust', 'scan'): 679.697, ('gust', 'expand'): 679.722, ('gust', 'sort'): 679.77, ('gust', 'reduce'): 679.816, ('gust', 'final'): 679.883, ('gust', 'pack'): 679.906, ('gust', 'd2h'): 679.917, ('merge', 'start'): 680.038, ('merge', 'h2d'): 680.119, ('merge', 'count'): 680.141, ('merge', 'scan'): 680.18, ('merge', 'expand'): 680.205, ('merge', 'merge'): 680.229, ('merge', 'final'): 680.271, ('merge', 'compact'): 680.3, ('merge', 'pack'): 680.319, ('merge', 'd2h'): 680.331, ('mrg2', 'start'): 680.447, ('mrg2', 'h2d'): 680.524, ('mrg2', 'count'): 680.547, ('mrg2', 'scan'): 680.588, ('mrg2', 'merge'): 680.613, ('mrg2', 'final'): 680.652, ('mrg2', 'compact'): 680.69, ('mrg2', 'pack'): 680.71, ('mrg2', 'd2h'): 680.722}",0.0510000390931963,0.1744575990596786
Highly sparse,bp_600,822,4172,0.6174483930357978,16464,16464,16464,16464,0.0,,0.06200000000001182,0.19799999999997908,0.057999999999992724,0.033999999999991815,0.31799999999998363,0.548,,,,,0.581,16.457,1.552,,0.3369999999999891,0.37599999999997635,16.24700000000007,1.342999999999961,"{('cu', 'start'): 724.33, ('cu', 'h2dmalloc'): 724.397, ('cu', 'h2d'): 724.414, ('cu', 'workest'): 724.476, ('cu', 'compute'): 724.674, ('cu', 'copy'): 724.732, ('cu', 'pack'): 724.751, ('cu', 'd2h'): 724.785, ('gust', 'start'): 724.889, ('gust', 'h2d'): 724.97, ('gust', 'count'): 725.013, ('gust', 'scan'): 725.054, ('gust', 'expand'): 725.103, ('gust', 'sort'): 725.227, ('gust', 'reduce'): 725.271, ('gust', 'final'): 725.327, ('gust', 'pack'): 725.346, ('gust', 'd2h'): 725.366, ('merge', 'start'): 725.479, ('merge', 'h2d'): 725.56, ('merge', 'count'): 725.594, ('merge', 'scan'): 725.633, ('merge', 'expand'): 725.854, ('merge', 'merge'): 741.722, ('merge', 'final'): 741.764, ('merge', 'compact'): 741.788, ('merge', 'pack'): 741.807, ('merge', 'd2h'): 741.827, ('mrg2', 'start'): 741.948, ('mrg2', 'h2d'): 742.033, ('mrg2', 'count'): 742.066, ('mrg2', 'scan'): 742.105, ('mrg2', 'merge'): 743.296, ('mrg2', 'final'): 743.334, ('mrg2', 'compact'): 743.358, ('mrg2', 'pack'): 743.376, ('mrg2', 'd2h'): 743.397}",0.0702819088473916,0.2639231993118301
Highly sparse,bp_400,822,4028,0.596136655596403,15238,15238,15238,15238,0.0,,0.06000000000005912,0.2039999999999509,0.05899999999996908,0.03499999999996817,0.3229999999999791,0.557,,,,,0.578,15.341,1.486,,0.3410000000000082,0.3689999999999145,15.13900000000001,1.2849999999999682,"{('cu', 'start'): 740.937, ('cu', 'h2dmalloc'): 741.002, ('cu', 'h2d'): 741.02, ('cu', 'workest'): 741.08, ('cu', 'compute'): 741.284, ('cu', 'copy'): 741.343, ('cu', 'pack'): 741.361, ('cu', 'd2h'): 741.396, ('gust', 'start'): 741.506, ('gust', 'h2d'): 741.59, ('gust', 'count'): 741.625, ('gust', 'scan'): 741.667, ('gust', 'expand'): 741.714, ('gust', 'sort'): 741.835, ('gust', 'reduce'): 741.879, ('gust', 'final'): 741.938, ('gust', 'pack'): 741.959, ('gust', 'd2h'): 741.979, ('merge', 'start'): 742.092, ('merge', 'h2d'): 742.17, ('merge', 'count'): 742.205, ('merge', 'scan'): 742.251, ('merge', 'expand'): 742.466, ('merge', 'merge'): 757.216, ('merge', 'final'): 757.265, ('merge', 'compact'): 757.291, ('merge', 'pack'): 757.309, ('merge', 'd2h'): 757.329, ('mrg2', 'start'): 757.447, ('mrg2', 'h2d'): 757.527, ('mrg2', 'count'): 757.567, ('mrg2', 'scan'): 757.605, ('mrg2', 'merge'): 758.732, ('mrg2', 'final'): 758.77, ('mrg2', 'compact'): 758.793, ('mrg2', 'pack'): 758.812, ('mrg2', 'd2h'): 758.831}",0.0806740717962384,0.2608895994024351
Highly sparse,662_bus,662,2474,0.5645256980129791,6480,6480,6480,6480,0.0,,0.07200000000000273,0.18799999999998818,0.06399999999996453,0.028999999999996362,0.32399999999995543,0.573,,,,,0.543,0.466,0.408,,0.35000000000002274,0.33199999999999363,0.25099999999997635,0.19900000000006912,"{('cu', 'start'): 675.648, ('cu', 'h2dmalloc'): 675.714, ('cu', 'h2d'): 675.736, ('cu', 'workest'): 675.808, ('cu', 'compute'): 675.996, ('cu', 'copy'): 676.06, ('cu', 'pack'): 676.086, ('cu', 'd2h'): 676.115, ('gust', 'start'): 676.234, ('gust', 'h2d'): 676.328, ('gust', 'count'): 676.352, ('gust', 'scan'): 676.394, ('gust', 'expand'): 676.419, ('gust', 'sort'): 676.54, ('gust', 'reduce'): 676.586, ('gust', 'final'): 676.64, ('gust', 'pack'): 676.66, ('gust', 'd2h'): 676.674, ('merge', 'start'): 676.789, ('merge', 'h2d'): 676.888, ('merge', 'count'): 676.915, ('merge', 'scan'): 676.956, ('merge', 'expand'): 676.987, ('merge', 'merge'): 677.045, ('merge', 'final'): 677.088, ('merge', 'compact'): 677.116, ('merge', 'pack'): 677.139, ('merge', 'd2h'): 677.153, ('mrg2', 'start'): 677.27, ('mrg2', 'h2d'): 677.358, ('mrg2', 'count'): 677.382, ('mrg2', 'scan'): 677.422, ('mrg2', 'merge'): 677.474, ('mrg2', 'final'): 677.514, ('mrg2', 'compact'): 677.539, ('mrg2', 'pack'): 677.557, ('mrg2', 'd2h'): 677.572}",0.0783550785854458,0.2211391997057944
Highly sparse,bp_200,822,3802,0.5626890676706863,13197,13197,13197,13197,0.0,,0.06999999999993634,0.19700000000000273,0.06000000000005912,0.03300000000001546,0.3269999999999982,0.606,,,,,0.614,14.002,1.349,,0.34600000000000364,0.3830000000000382,13.77800000000002,1.125,"{('cu', 'start'): 736.474, ('cu', 'h2dmalloc'): 736.572, ('cu', 'h2d'): 736.595, ('cu', 'workest'): 736.665, ('cu', 'compute'): 736.862, ('cu', 'copy'): 736.922, ('cu', 'pack'): 736.941, ('cu', 'd2h'): 736.974, ('gust', 'start'): 737.098, ('gust', 'h2d'): 737.199, ('gust', 'count'): 737.235, ('gust', 'scan'): 737.278, ('gust', 'expand'): 737.326, ('gust', 'sort'): 737.454, ('gust', 'reduce'): 737.505, ('gust', 'final'): 737.563, ('gust', 'pack'): 737.582, ('gust', 'd2h'): 737.6, ('merge', 'start'): 737.724, ('merge', 'h2d'): 737.822, ('merge', 'count'): 737.859, ('merge', 'scan'): 737.899, ('merge', 'expand'): 738.094, ('merge', 'merge'): 751.513, ('merge', 'final'): 751.558, ('merge', 'compact'): 751.582, ('merge', 'pack'): 751.6, ('merge', 'd2h'): 751.619, ('mrg2', 'start'): 751.74, ('mrg2', 'h2d'): 751.837, ('mrg2', 'count'): 751.872, ('mrg2', 'scan'): 751.912, ('mrg2', 'merge'): 752.882, ('mrg2', 'final'): 752.92, ('mrg2', 'compact'): 752.943, ('mrg2', 'pack'): 752.962, ('mrg2', 'd2h'): 752.98}",0.0887929927557706,0.2541823989711702
Highly sparse,bcsstm13,2003,21943,0.5469329704893483,90811,90811,90811,90811,0.0,,0.07299999999997908,0.37999999999999545,0.06499999999994088,0.18200000000001637,0.5179999999999154,0.956,,,,,1.5,3.073,1.028,,0.5389999999999873,1.2089999999999463,2.7899999999999636,0.7430000000000518,"{('cu', 'start'): 712.09, ('cu', 'h2dmalloc'): 712.174, ('cu', 'h2d'): 712.21, ('cu', 'workest'): 712.283, ('cu', 'compute'): 712.663, ('cu', 'copy'): 712.728, ('cu', 'pack'): 712.749, ('cu', 'd2h'): 712.931, ('gust', 'start'): 713.062, ('gust', 'h2d'): 713.182, ('gust', 'count'): 713.216, ('gust', 'scan'): 713.262, ('gust', 'expand'): 713.434, ('gust', 'sort'): 713.785, ('gust', 'reduce'): 713.968, ('gust', 'final'): 714.364, ('gust', 'pack'): 714.391, ('gust', 'd2h'): 714.46, ('merge', 'start'): 714.579, ('merge', 'h2d'): 714.695, ('merge', 'count'): 714.732, ('merge', 'scan'): 714.777, ('merge', 'expand'): 715.202, ('merge', 'merge'): 717.082, ('merge', 'final'): 717.287, ('merge', 'compact'): 717.461, ('merge', 'pack'): 717.485, ('merge', 'd2h'): 717.554, ('mrg2', 'start'): 717.665, ('mrg2', 'h2d'): 717.779, ('mrg2', 'count'): 717.811, ('mrg2', 'scan'): 717.854, ('mrg2', 'merge'): 718.275, ('mrg2', 'final'): 718.319, ('mrg2', 'compact'): 718.498, ('mrg2', 'pack'): 718.522, ('mrg2', 'd2h'): 718.591}",0.551109085790813,0.4603455991949886
Highly sparse,bp_0,822,3276,0.4848420267462305,9384,9384,9384,9384,0.0,,0.06100000000003547,0.17899999999997362,0.057999999999992724,0.030000000000086402,0.2980000000000018,0.525,,,,,0.568,11.313,1.199,,0.31799999999998363,0.36400000000003274,11.119000000000028,0.9970000000000709,"{('cu', 'start'): 715.769, ('cu', 'h2dmalloc'): 715.835, ('cu', 'h2d'): 715.852, ('cu', 'workest'): 715.913, ('cu', 'compute'): 716.092, ('cu', 'copy'): 716.15, ('cu', 'pack'): 716.17, ('cu', 'd2h'): 716.2, ('gust', 'start'): 716.308, ('gust', 'h2d'): 716.39, ('gust', 'count'): 716.422, ('gust', 'scan'): 716.462, ('gust', 'expand'): 716.506, ('gust', 'sort'): 716.632, ('gust', 'reduce'): 716.677, ('gust', 'final'): 716.733, ('gust', 'pack'): 716.754, ('gust', 'd2h'): 716.77, ('merge', 'start'): 716.884, ('merge', 'h2d'): 716.963, ('merge', 'count'): 716.997, ('merge', 'scan'): 717.036, ('merge', 'expand'): 717.196, ('merge', 'merge'): 727.998, ('merge', 'final'): 728.04, ('merge', 'compact'): 728.064, ('merge', 'pack'): 728.082, ('merge', 'd2h'): 728.098, ('mrg2', 'start'): 728.209, ('mrg2', 'h2d'): 728.285, ('mrg2', 'count'): 728.318, ('mrg2', 'scan'): 728.355, ('mrg2', 'merge'): 729.202, ('mrg2', 'final'): 729.24, ('mrg2', 'compact'): 729.263, ('mrg2', 'pack'): 729.282, ('mrg2', 'd2h'): 729.298}",0.0926000066101551,0.2462527999887243
Highly sparse,bcsstk23,3134,45178,0.45996948062076437,220632,220632,220632,220632,0.0,,0.06900000000007367,0.34399999999993724,0.1490000000000009,0.3369999999999891,0.5620000000000118,1.273,,,,,1.799,1.955,1.225,,0.6700000000000728,1.2939999999999827,1.461999999999989,0.7220000000000937,"{('cu', 'start'): 700.938, ('cu', 'h2dmalloc'): 700.999, ('cu', 'h2d'): 701.04, ('cu', 'workest'): 701.109, ('cu', 'compute'): 701.453, ('cu', 'copy'): 701.602, ('cu', 'pack'): 701.71, ('cu', 'd2h'): 702.047, ('gust', 'start'): 702.227, ('gust', 'h2d'): 702.328, ('gust', 'count'): 702.357, ('gust', 'scan'): 702.401, ('gust', 'expand'): 702.567, ('gust', 'sort'): 702.907, ('gust', 'reduce'): 703.095, ('gust', 'final'): 703.532, ('gust', 'pack'): 703.622, ('gust', 'd2h'): 703.775, ('merge', 'start'): 704.04, ('merge', 'h2d'): 704.14, ('merge', 'count'): 704.167, ('merge', 'scan'): 704.208, ('merge', 'expand'): 704.423, ('merge', 'merge'): 705.081, ('merge', 'final'): 705.278, ('merge', 'compact'): 705.518, ('merge', 'pack'): 705.602, ('merge', 'd2h'): 705.755, ('mrg2', 'start'): 706.013, ('mrg2', 'h2d'): 706.117, ('mrg2', 'count'): 706.149, ('mrg2', 'scan'): 706.196, ('mrg2', 'merge'): 706.454, ('mrg2', 'final'): 706.517, ('mrg2', 'compact'): 706.756, ('mrg2', 'pack'): 706.839, ('mrg2', 'd2h'): 706.995}",1.8056790577247737,0.3713407999137416
Highly sparse,bcsstk17,10974,428650,0.35593682023042417,1406936,1406936,1406936,1406936,0.0,,0.19100000000003092,1.8659999999999854,0.20100000000002183,1.4779999999999518,2.258000000000038,4.341,,,,,6.1,11.493,3.226,,2.3490000000000464,4.351999999999975,9.830000000000041,1.5600000000000591,"{('cu', 'start'): 816.317, ('cu', 'h2dmalloc'): 816.404, ('cu', 'h2d'): 816.659, ('cu', 'workest'): 816.85, ('cu', 'compute'): 818.716, ('cu', 'copy'): 818.917, ('cu', 'pack'): 819.008, ('cu', 'd2h'): 820.486, ('gust', 'start'): 820.673, ('gust', 'h2d'): 821.077, ('gust', 'count'): 821.176, ('gust', 'scan'): 821.236, ('gust', 'expand'): 821.563, ('gust', 'sort'): 824.197, ('gust', 'reduce'): 824.594, ('gust', 'final'): 825.312, ('gust', 'pack'): 825.429, ('gust', 'd2h'): 826.329, ('merge', 'start'): 826.787, ('merge', 'h2d'): 827.127, ('merge', 'count'): 827.226, ('merge', 'scan'): 827.278, ('merge', 'expand'): 828.496, ('merge', 'merge'): 836.22, ('merge', 'final'): 836.494, ('merge', 'compact'): 836.866, ('merge', 'pack'): 836.957, ('merge', 'd2h'): 837.856, ('mrg2', 'start'): 838.295, ('mrg2', 'h2d'): 838.631, ('mrg2', 'count'): 838.738, ('mrg2', 'scan'): 838.793, ('mrg2', 'merge'): 839.716, ('mrg2', 'final'): 839.764, ('mrg2', 'compact'): 840.102, ('mrg2', 'pack'): 840.191, ('mrg2', 'd2h'): 841.101}",64.65731502976269,0.8156032025814056
Highly sparse,blckhole,2132,14872,0.3271861986912552,41546,41546,41546,41546,0.0,,0.06499999999994088,0.25700000000006185,0.07600000000002183,0.14400000000000546,0.39800000000002456,0.765,,,,,0.913,0.754,0.479,,0.4199999999999591,0.5919999999999845,0.51400000000001,0.22800000000006548,"{('cu', 'start'): 686.058, ('cu', 'h2dmalloc'): 686.142, ('cu', 'h2d'): 686.168, ('cu', 'workest'): 686.233, ('cu', 'compute'): 686.49, ('cu', 'copy'): 686.566, ('cu', 'pack'): 686.588, ('cu', 'd2h'): 686.732, ('gust', 'start'): 686.838, ('gust', 'h2d'): 686.944, ('gust', 'count'): 686.972, ('gust', 'scan'): 687.014, ('gust', 'expand'): 687.045, ('gust', 'sort'): 687.326, ('gust', 'reduce'): 687.44, ('gust', 'final'): 687.512, ('gust', 'pack'): 687.536, ('gust', 'd2h'): 687.573, ('merge', 'start'): 687.766, ('merge', 'h2d'): 687.867, ('merge', 'count'): 687.896, ('merge', 'scan'): 687.938, ('merge', 'expand'): 687.982, ('merge', 'merge'): 688.207, ('merge', 'final'): 688.251, ('merge', 'compact'): 688.357, ('merge', 'pack'): 688.381, ('merge', 'd2h'): 688.418, ('mrg2', 'start'): 688.535, ('mrg2', 'h2d'): 688.637, ('mrg2', 'count'): 688.665, ('mrg2', 'scan'): 688.707, ('mrg2', 'merge'): 688.778, ('mrg2', 'final'): 688.817, ('mrg2', 'compact'): 688.845, ('mrg2', 'pack'): 688.865, ('mrg2', 'd2h'): 688.902}",0.5891080945730209,0.2262080003274604
Highly sparse,bcsstk29,13992,619488,0.31642683346621986,1965686,1965686,1965686,1965686,0.0,,0.17399999999997817,2.4109999999999445,0.17700000000002092,1.2339999999999236,2.7619999999999436,4.503,,,,,8.293,11.324,3.141,,2.86099999999999,5.953999999999951,9.259999999999991,1.6599999999999682,"{('cu', 'start'): 798.863, ('cu', 'h2dmalloc'): 798.93, ('cu', 'h2d'): 799.138, ('cu', 'workest'): 799.312, ('cu', 'compute'): 801.723, ('cu', 'copy'): 801.9, ('cu', 'pack'): 801.999, ('cu', 'd2h'): 803.233, ('gust', 'start'): 803.384, ('gust', 'h2d'): 804.687, ('gust', 'count'): 804.87, ('gust', 'scan'): 804.913, ('gust', 'expand'): 805.354, ('gust', 'sort'): 809.355, ('gust', 'reduce'): 809.805, ('gust', 'final'): 810.55, ('gust', 'pack'): 810.641, ('gust', 'd2h'): 811.335, ('merge', 'start'): 811.689, ('merge', 'h2d'): 812.695, ('merge', 'count'): 812.83, ('merge', 'scan'): 812.872, ('merge', 'expand'): 814.417, ('merge', 'merge'): 821.271, ('merge', 'final'): 821.534, ('merge', 'compact'): 821.866, ('merge', 'pack'): 821.955, ('merge', 'd2h'): 822.657, ('mrg2', 'start'): 823.026, ('mrg2', 'h2d'): 823.476, ('mrg2', 'count'): 823.585, ('mrg2', 'scan'): 823.625, ('mrg2', 'merge'): 824.689, ('mrg2', 'final'): 824.728, ('mrg2', 'compact'): 825.047, ('mrg2', 'pack'): 825.136, ('mrg2', 'd2h'): 825.834}",137.1321090264246,0.9718719962984324
Highly sparse,1138_bus,1138,4054,0.31303955695713814,11142,11142,11142,11142,0.0,,0.06400000000007822,0.19700000000000273,0.06499999999994088,0.035000000000081855,0.32600000000002183,0.568,,,,,0.56,0.512,0.417,,0.35000000000002274,0.35199999999997544,0.29899999999997817,0.2179999999999609,"{('cu', 'start'): 747.429, ('cu', 'h2dmalloc'): 747.494, ('cu', 'h2d'): 747.512, ('cu', 'workest'): 747.576, ('cu', 'compute'): 747.773, ('cu', 'copy'): 747.838, ('cu', 'pack'): 747.862, ('cu', 'd2h'): 747.897, ('gust', 'start'): 748.007, ('gust', 'h2d'): 748.092, ('gust', 'count'): 748.12, ('gust', 'scan'): 748.161, ('gust', 'expand'): 748.19, ('gust', 'sort'): 748.312, ('gust', 'reduce'): 748.36, ('gust', 'final'): 748.421, ('gust', 'pack'): 748.444, ('gust', 'd2h'): 748.461, ('merge', 'start'): 748.576, ('merge', 'h2d'): 748.668, ('merge', 'count'): 748.696, ('merge', 'scan'): 748.734, ('merge', 'expand'): 748.773, ('merge', 'merge'): 748.874, ('merge', 'final'): 748.918, ('merge', 'compact'): 748.948, ('merge', 'pack'): 748.967, ('merge', 'd2h'): 748.987, ('mrg2', 'start'): 749.095, ('mrg2', 'h2d'): 749.173, ('mrg2', 'count'): 749.2, ('mrg2', 'scan'): 749.238, ('mrg2', 'merge'): 749.304, ('mrg2', 'final'): 749.345, ('mrg2', 'compact'): 749.37, ('mrg2', 'pack'): 749.391, ('mrg2', 'd2h'): 749.41}",0.1138059888035059,0.2231584009015932
