name,class,tag,n,A_nnz,h2d,csc,count,scan,expand,workest,compute,copy,sort,reduce,final,numeric,pack,d2h
bcsstk04,Dense,cu,132,3648,0.08399999999994634,,,,,0.07000000000005002,0.25699999999994816,0.057999999999992724,,,,,0.01999999999998181,0.11599999999998545
bcsstk04,Dense,gust,132,3648,0.08100000000001728,,0.021999999999934516,0.04000000000007731,0.03499999999996817,,,,0.2759999999999536,0.10300000000006548,0.1349999999999909,,0.01999999999998181,0.01599999999996271
bcsstk04,Dense,outer,132,3648,0.07600000000002183,0.08799999999996544,0.01999999999998181,0.03600000000005821,0.02299999999991087,,,,0.25900000000001455,0.11000000000001364,0.1349999999999909,,0.020999999999958163,0.031000000000062755
bcsstk04,Dense,colw,132,3648,0.07900000000006457,0.08599999999989905,0.02100000000007185,0.03499999999996817,0.03200000000003911,,,,0.2699999999999818,0.10099999999999909,0.1309999999999718,,0.02100000000007185,0.016999999999939064
bcsstk04,Dense,inner,132,3648,0.07600000000002183,0.08399999999994634,0.02100000000007185,0.03499999999996817,0.03200000000003911,,,,0.25499999999999545,0.11099999999999,0.1309999999999718,0.043000000000006366,0.019000000000005457,0.01700000000005275
bcsstk01,Dense,cu,48,400,0.08799999999996544,,,,,0.07100000000002638,0.1570000000000391,0.05499999999994998,,,,,0.018000000000029104,0.024999999999977263
bcsstk01,Dense,gust,48,400,0.08199999999999363,,0.019000000000005457,0.04100000000005366,0.021999999999934516,,,,0.11199999999996635,0.05200000000002092,0.05700000000001637,,0.018000000000029104,0.009999999999990905
bcsstk01,Dense,outer,48,400,0.08000000000004093,0.06600000000003092,0.019000000000005457,0.03599999999994452,0.01999999999998181,,,,0.1150000000000091,0.038000000000010914,0.055000000000063665,,0.017999999999915417,0.009999999999990905
bcsstk01,Dense,colw,48,400,0.07999999999992724,0.06500000000005457,0.018000000000029104,0.03999999999996362,0.022000000000048203,,,,0.10799999999994725,0.038000000000010914,0.049999999999954525,,0.018000000000029104,0.009999999999990905
bcsstk01,Dense,inner,48,400,0.07800000000008822,0.06399999999996453,0.018000000000029104,0.033999999999991815,0.01999999999998181,,,,0.10799999999994725,0.03600000000005821,0.04899999999997817,0.024999999999977263,0.018000000000029104,0.009999999999990905
can_61,Dense,cu,61,557,0.08299999999996999,,,,,0.06799999999998363,0.15800000000001546,0.06100000000003547,,,,,0.021999999999934516,0.02400000000000091
can_61,Dense,gust,61,557,0.08299999999996999,,0.019000000000005457,0.03899999999998727,0.023000000000024556,,,,0.1069999999999709,0.04000000000007731,0.05499999999994998,,0.01599999999996271,0.009000000000014552
can_61,Dense,outer,61,557,0.07799999999997453,0.06900000000007367,0.019000000000005457,0.03300000000001546,0.019000000000005457,,,,0.1209999999999809,0.036999999999920874,0.055000000000063665,,0.016999999999939064,0.009999999999990905
can_61,Dense,colw,61,557,0.08100000000001728,0.06899999999995998,0.01999999999998181,0.03300000000001546,0.021999999999934516,,,,0.10200000000008913,0.03499999999996817,0.04899999999997817,,0.01700000000005275,0.009999999999990905
can_61,Dense,inner,61,557,0.07599999999990814,0.06800000000009732,0.017999999999915417,0.03200000000003911,0.02400000000000091,,,,0.10799999999994725,0.04500000000007276,0.05200000000002092,0.025999999999953616,0.018000000000029104,0.009000000000014552
bcsstk05,Dense,cu,153,2423,0.08699999999998909,,,,,0.06799999999998363,0.17200000000002547,0.05499999999994998,,,,,0.018000000000029104,0.03999999999996362
bcsstk05,Dense,gust,153,2423,0.08699999999998909,,0.022000000000048203,0.038000000000010914,0.025999999999953616,,,,0.12400000000002365,0.038000000000010914,0.057999999999992724,,0.016999999999939064,0.013000000000033651
bcsstk05,Dense,outer,153,2423,0.08000000000004093,0.07399999999995543,0.018000000000029104,0.03300000000001546,0.01999999999998181,,,,0.125,0.04499999999995907,0.055000000000063665,,0.019000000000005457,0.028999999999996362
bcsstk05,Dense,colw,153,2423,0.08499999999992269,0.07500000000004547,0.01999999999998181,0.033999999999991815,0.02500000000009095,,,,0.11799999999993815,0.03700000000003456,0.05099999999993088,,0.018000000000029104,0.013000000000033651
bcsstk05,Dense,inner,153,2423,0.07999999999992724,0.07200000000000273,0.02100000000007185,0.04399999999998272,0.024999999999977263,,,,0.11800000000005184,0.03499999999996817,0.049999999999954525,0.03300000000001546,0.01700000000005275,0.012999999999919964
bcspwr01,Mildly sparse,cu,39,131,0.08199999999999363,,,,,0.06899999999995998,0.1650000000000773,0.05599999999992633,,,,,0.019000000000005457,0.02400000000000091
bcspwr01,Mildly sparse,gust,39,131,0.07999999999992724,,0.019000000000005457,0.03899999999998727,0.019000000000005457,,,,0.04500000000007276,0.03899999999998727,0.053999999999973625,,0.01599999999996271,0.009000000000014552
bcspwr01,Mildly sparse,outer,39,131,0.07600000000002183,0.06099999999992178,0.020000000000095497,0.032999999999901775,0.018000000000029104,,,,0.04399999999998272,0.03600000000005821,0.06700000000000728,,0.017999999999915417,0.009000000000014552
bcspwr01,Mildly sparse,colw,39,131,0.07799999999997453,0.06200000000001182,0.01999999999998181,0.03300000000001546,0.017999999999915417,,,,0.04100000000005366,0.03499999999996817,0.05000000000006821,,0.016999999999939064,0.009000000000014552
bcspwr01,Mildly sparse,inner,39,131,0.07299999999997908,0.059000000000082764,0.017999999999915417,0.033999999999991815,0.01700000000005275,,,,0.04099999999993997,0.03300000000001546,0.047000000000025466,0.02400000000000091,0.024999999999977263,0.009000000000014552
can_96,Mildly sparse,cu,96,768,0.09399999999993724,,,,,0.07299999999997908,0.1750000000000682,0.05700000000001637,,,,,0.017999999999915417,0.02400000000000091
can_96,Mildly sparse,gust,96,768,0.08400000000006003,,0.020999999999958163,0.04100000000005366,0.020999999999958163,,,,0.11300000000005639,0.03999999999996362,0.05499999999994998,,0.018000000000029104,0.009999999999990905
can_96,Mildly sparse,outer,96,768,0.07999999999992724,0.06500000000005457,0.019000000000005457,0.03499999999996817,0.018000000000029104,,,,0.1089999999999236,0.03600000000005821,0.05700000000001637,,0.017999999999915417,0.011000000000080945
can_96,Mildly sparse,colw,96,768,0.07999999999992724,0.06400000000007822,0.03199999999992542,0.03600000000005821,0.016999999999939064,,,,0.10800000000006094,0.03499999999996817,0.05000000000006821,,0.017999999999915417,0.009999999999990905
can_96,Mildly sparse,inner,96,768,0.07899999999995089,0.06299999999998818,0.01999999999998181,0.033999999999991815,0.01700000000005275,,,,0.1069999999999709,0.03499999999996817,0.04800000000000182,0.02400000000000091,0.01700000000005275,0.010999999999967258
arc130,Mildly sparse,cu,130,1282,0.10199999999997544,,,,,0.09100000000000819,0.18700000000001182,0.05499999999994998,,,,,0.019000000000005457,0.033999999999991815
arc130,Mildly sparse,gust,130,1282,0.08699999999998909,,0.02500000000009095,0.03999999999996362,0.03899999999998727,,,,0.12400000000002365,0.03999999999996362,0.06100000000003547,,0.01599999999996271,0.018000000000029104
arc130,Mildly sparse,outer,130,1282,0.08299999999996999,0.10599999999999454,0.02100000000007185,0.033999999999991815,0.03099999999994907,,,,0.1190000000000282,0.03600000000005821,0.06299999999998818,,0.016999999999939064,0.04100000000005366
arc130,Mildly sparse,colw,130,1282,0.07999999999992724,0.10400000000004184,0.02400000000000091,0.04200000000003001,0.04499999999995907,,,,0.1269999999999527,0.03700000000003456,0.055000000000063665,,0.016999999999939064,0.018000000000029104
arc130,Mildly sparse,inner,130,1282,0.08500000000003638,0.10399999999992815,0.02400000000000091,0.033999999999991815,0.038000000000010914,,,,0.1190000000000282,0.033999999999991815,0.05299999999999727,0.04899999999997817,0.01700000000005275,0.03099999999994907
ash85,Mildly sparse,cu,85,523,0.08699999999998909,,,,,0.06800000000009732,0.16800000000000637,0.053999999999973625,,,,,0.018000000000029104,0.023999999999887223
ash85,Mildly sparse,gust,85,523,0.08299999999996999,,0.01999999999998181,0.04100000000005366,0.021999999999934516,,,,0.11300000000005639,0.03999999999996362,0.05700000000001637,,0.018000000000029104,0.009999999999990905
ash85,Mildly sparse,outer,85,523,0.08100000000001728,0.06499999999994088,0.019000000000005457,0.03600000000005821,0.018000000000029104,,,,0.11399999999991905,0.03899999999998727,0.055000000000063665,,0.018000000000029104,0.009999999999990905
ash85,Mildly sparse,colw,85,523,0.08100000000001728,0.07399999999995543,0.02100000000007185,0.033999999999991815,0.01999999999998181,,,,0.10799999999994725,0.038000000000010914,0.05299999999999727,,0.018000000000029104,0.009999999999990905
ash85,Mildly sparse,inner,85,523,0.07899999999995089,0.06299999999998818,0.018000000000029104,0.03499999999996817,0.019000000000005457,,,,0.10599999999999454,0.03600000000005821,0.05099999999993088,0.02400000000000091,0.01700000000005275,0.009999999999990905
can_73,Mildly sparse,cu,73,377,0.08699999999998909,,,,,0.07500000000004547,0.16499999999996362,0.055000000000063665,,,,,0.01899999999989177,0.026000000000067303
can_73,Mildly sparse,gust,73,377,0.08100000000001728,,0.019000000000005457,0.04200000000003001,0.020999999999958163,,,,0.047000000000025466,0.03999999999996362,0.05600000000004002,,0.018000000000029104,0.009999999999990905
can_73,Mildly sparse,outer,73,377,0.07799999999997453,0.06500000000005457,0.01999999999998181,0.03599999999994452,0.01999999999998181,,,,0.04500000000007276,0.04499999999995907,0.06200000000001182,,0.016999999999939064,0.011000000000080945
can_73,Mildly sparse,colw,73,377,0.07899999999995089,0.06400000000007822,0.019000000000005457,0.03599999999994452,0.01999999999998181,,,,0.04399999999998272,0.03600000000005821,0.05099999999993088,,0.027000000000043656,0.009999999999990905
can_73,Mildly sparse,inner,73,377,0.07600000000002183,0.06400000000007822,0.019000000000005457,0.03499999999996817,0.019000000000005457,,,,0.04499999999995907,0.03499999999996817,0.051000000000044565,0.024999999999977263,0.01700000000005275,0.009999999999990905
bcspwr02,Mildly sparse,cu,49,167,0.08500000000003638,,,,,0.06899999999995998,0.16800000000000637,0.05600000000004002,,,,,0.018000000000029104,0.02400000000000091
bcspwr02,Mildly sparse,gust,49,167,0.07899999999995089,,0.020000000000095497,0.04099999999993997,0.031000000000062755,,,,0.04699999999991178,0.03899999999998727,0.05700000000001637,,0.018000000000029104,0.009999999999990905
bcspwr02,Mildly sparse,outer,49,167,0.07799999999997453,0.06100000000003547,0.018000000000029104,0.03499999999996817,0.019000000000005457,,,,0.051000000000044565,0.03499999999996817,0.053999999999973625,,0.01700000000005275,0.010999999999967258
bcspwr02,Mildly sparse,colw,49,167,0.07799999999997453,0.06100000000003547,0.018000000000029104,0.04499999999995907,0.01999999999998181,,,,0.043000000000006366,0.03499999999996817,0.05000000000006821,,0.016999999999939064,0.009999999999990905
bcspwr02,Mildly sparse,inner,49,167,0.07500000000004547,0.05899999999996908,0.018000000000029104,0.03499999999996817,0.018000000000029104,,,,0.04200000000003001,0.033999999999991815,0.04800000000000182,0.02400000000000091,0.018000000000029104,0.008999999999900865
can_144,Mildly sparse,cu,144,1296,0.08800000000007913,,,,,0.08699999999998909,0.17099999999993543,0.059000000000082764,,,,,0.019000000000005457,0.024999999999977263
can_144,Mildly sparse,gust,144,1296,0.08400000000006003,,0.01999999999998181,0.03999999999996362,0.02400000000000091,,,,0.1150000000000091,0.04100000000005366,0.056999999999902684,,0.018000000000029104,0.010999999999967258
can_144,Mildly sparse,outer,144,1296,0.10199999999997544,0.06999999999993634,0.019000000000005457,0.03700000000003456,0.020999999999958163,,,,0.11100000000010368,0.04699999999991178,0.051000000000044565,,0.018000000000029104,0.02400000000000091
can_144,Mildly sparse,colw,144,1296,0.08199999999999363,0.06700000000000728,0.01999999999998181,0.03600000000005821,0.020999999999958163,,,,0.11099999999999,0.03700000000003456,0.05999999999994543,,0.019000000000005457,0.010999999999967258
can_144,Mildly sparse,inner,144,1296,0.08000000000004093,0.06600000000003092,0.01999999999998181,0.03499999999996817,0.01999999999998181,,,,0.11000000000001364,0.03600000000005821,0.04800000000000182,0.027999999999906322,0.01700000000005275,0.010999999999967258
can_62,Mildly sparse,cu,62,218,0.08100000000001728,,,,,0.06899999999995998,0.14999999999997726,0.05200000000002092,,,,,0.018000000000029104,0.02400000000000091
can_62,Mildly sparse,gust,62,218,0.08699999999998909,,0.022000000000048203,0.041999999999916326,0.020000000000095497,,,,0.045999999999935426,0.03999999999996362,0.05400000000008731,,0.017999999999915417,0.009000000000014552
can_62,Mildly sparse,outer,62,218,0.07299999999997908,0.06100000000003547,0.018000000000029104,0.032999999999901775,0.019000000000005457,,,,0.044000000000096406,0.036999999999920874,0.057999999999992724,,0.01700000000005275,0.009000000000014552
can_62,Mildly sparse,colw,62,218,0.07699999999999818,0.06199999999989814,0.019000000000005457,0.0340000000001055,0.017999999999915417,,,,0.04200000000003001,0.033999999999991815,0.04800000000000182,,0.01700000000005275,0.008999999999900865
can_62,Mildly sparse,inner,62,218,0.07200000000000273,0.05899999999996908,0.018000000000029104,0.033999999999991815,0.016999999999939064,,,,0.043000000000006366,0.03200000000003911,0.04899999999997817,0.023000000000024556,0.01700000000005275,0.008999999999900865
can_161,Mildly sparse,cu,161,1377,0.08799999999996544,,,,,0.07000000000005002,0.18600000000003547,0.057999999999992724,,,,,0.019000000000005457,0.025999999999953616
can_161,Mildly sparse,gust,161,1377,0.08100000000001728,,0.020999999999958163,0.03899999999998727,0.022000000000048203,,,,0.11000000000001364,0.038000000000010914,0.05499999999994998,,0.01700000000005275,0.010999999999967258
can_161,Mildly sparse,outer,161,1377,0.07699999999999818,0.06399999999996453,0.018000000000029104,0.03300000000001546,0.019000000000005457,,,,0.10799999999994725,0.043000000000006366,0.04900000000009186,,0.017999999999915417,0.02500000000009095
can_161,Mildly sparse,colw,161,1377,0.08100000000001728,0.06499999999994088,0.020000000000095497,0.032999999999901775,0.020000000000095497,,,,0.1069999999999709,0.03499999999996817,0.047000000000025466,,0.016999999999939064,0.011000000000080945
can_161,Mildly sparse,inner,161,1377,0.07799999999997453,0.06300000000010186,0.019000000000005457,0.03799999999989723,0.02100000000007185,,,,0.10599999999999454,0.033999999999991815,0.05299999999999727,0.024999999999977263,0.018000000000029104,0.010999999999967258
bcsstk03,Mildly sparse,cu,112,640,0.08300000000008367,,,,,0.06699999999989359,0.16000000000008185,0.05200000000002092,,,,,0.017999999999915417,0.02400000000000091
bcsstk03,Mildly sparse,gust,112,640,0.07899999999995089,,0.018000000000029104,0.038000000000010914,0.020999999999958163,,,,0.11000000000001364,0.038000000000010914,0.06799999999998363,,0.018000000000029104,0.009000000000014552
bcsstk03,Mildly sparse,outer,112,640,0.07799999999997453,0.06100000000003547,0.019000000000005457,0.03199999999992542,0.01700000000005275,,,,0.1069999999999709,0.043000000000006366,0.04800000000000182,,0.01700000000005275,0.008999999999900865
bcsstk03,Mildly sparse,colw,112,640,0.07900000000006457,0.05999999999994543,0.019000000000005457,0.03200000000003911,0.016999999999939064,,,,0.10500000000001819,0.035000000000081855,0.04800000000000182,,0.016999999999939064,0.009000000000014552
bcsstk03,Mildly sparse,inner,112,640,0.07299999999997908,0.05999999999994543,0.018000000000029104,0.03200000000003911,0.019000000000005457,,,,0.1029999999999518,0.03499999999996817,0.05299999999999727,0.023000000000024556,0.01700000000005275,0.008999999999900865
bcsstk06,Mildly sparse,cu,420,7860,0.08500000000003638,,,,,0.08199999999999363,0.26300000000003365,0.05999999999994543,,,,,0.019000000000005457,0.1230000000000473
bcsstk06,Mildly sparse,gust,420,7860,0.08100000000001728,,0.022000000000048203,0.03899999999998727,0.028999999999996362,,,,0.27700000000004366,0.10799999999994725,0.06200000000001182,,0.01999999999998181,0.023000000000024556
bcsstk06,Mildly sparse,outer,420,7860,0.07699999999999818,0.07799999999997453,0.019000000000005457,0.03499999999996817,0.08199999999999363,,,,0.27100000000007185,0.1069999999999709,0.1430000000000291,,0.020999999999958163,0.038000000000010914
bcsstk06,Mildly sparse,colw,420,7860,0.08000000000004093,0.07899999999995089,0.01999999999998181,0.035000000000081855,0.08899999999994179,,,,0.26499999999998636,0.10599999999999454,0.13400000000001455,,0.02100000000007185,0.02400000000000091
bcsstk06,Mildly sparse,inner,420,7860,0.07899999999995089,0.07799999999997453,0.020000000000095497,0.03499999999996817,0.08600000000001273,,,,0.26400000000001,0.10599999999999454,0.13199999999994816,0.03600000000005821,0.019000000000005457,0.02400000000000091
bcsstk07,Mildly sparse,cu,420,7860,0.08400000000006003,,,,,0.07200000000000273,0.2659999999999627,0.06500000000005457,,,,,0.01999999999998181,0.12199999999995725
bcsstk07,Mildly sparse,gust,420,7860,0.08100000000001728,,0.023000000000024556,0.03899999999998727,0.029999999999972715,,,,0.26700000000005275,0.1190000000000282,0.06399999999996453,,0.019000000000005457,0.02400000000000091
bcsstk07,Mildly sparse,outer,420,7860,0.07699999999999818,0.08000000000004093,0.01999999999998181,0.03499999999996817,0.08100000000001728,,,,0.2619999999999436,0.11000000000001364,0.14200000000005275,,0.020999999999958163,0.03700000000003456
bcsstk07,Mildly sparse,colw,420,7860,0.08199999999999363,0.08000000000004093,0.020999999999958163,0.035000000000081855,0.08899999999994179,,,,0.26300000000003365,0.11000000000001364,0.1409999999999627,,0.022000000000048203,0.02400000000000091
bcsstk07,Mildly sparse,inner,420,7860,0.07899999999995089,0.08000000000004093,0.01999999999998181,0.03700000000003456,0.08399999999994634,,,,0.27100000000007185,0.10599999999999454,0.1349999999999909,0.03700000000003456,0.020999999999958163,0.02400000000000091
can_256,Mildly sparse,cu,256,2916,0.10099999999999909,,,,,0.07400000000006912,0.19499999999993634,0.057999999999992724,,,,,0.018000000000029104,0.03599999999994452
can_256,Mildly sparse,gust,256,2916,0.08800000000007913,,0.02400000000000091,0.05099999999993088,0.033999999999991815,,,,0.125,0.04200000000003001,0.05999999999994543,,0.019000000000005457,0.020000000000095497
can_256,Mildly sparse,outer,256,2916,0.09000000000003183,0.10199999999997544,0.016999999999939064,0.03700000000003456,0.026000000000067303,,,,0.11999999999989086,0.047000000000025466,0.055000000000063665,,0.017999999999915417,0.035000000000081855
can_256,Mildly sparse,colw,256,2916,0.08699999999998909,0.10099999999999909,0.020999999999958163,0.03600000000005821,0.03199999999992542,,,,0.12000000000000455,0.03899999999998727,0.059000000000082764,,0.016999999999939064,0.02100000000007185
can_256,Mildly sparse,inner,256,2916,0.08500000000003638,0.0989999999999327,0.01999999999998181,0.044000000000096406,0.03099999999994907,,,,0.12199999999995725,0.03600000000005821,0.05299999999999727,0.04200000000003001,0.017999999999915417,0.020000000000095497
can_268,Mildly sparse,cu,268,3082,0.08699999999998909,,,,,0.06700000000000728,0.18700000000001182,0.053999999999973625,,,,,0.018000000000029104,0.03300000000001546
can_268,Mildly sparse,gust,268,3082,0.08499999999992269,,0.022000000000048203,0.038000000000010914,0.027000000000043656,,,,0.1269999999999527,0.038000000000010914,0.05600000000004002,,0.016999999999939064,0.019000000000005457
can_268,Mildly sparse,outer,268,3082,0.07799999999997453,0.07299999999997908,0.019000000000005457,0.03300000000001546,0.021999999999934516,,,,0.12100000000009459,0.04399999999998272,0.06299999999998818,,0.018000000000029104,0.033999999999991815
can_268,Mildly sparse,colw,268,3082,0.07899999999995089,0.07500000000004547,0.020999999999958163,0.033999999999991815,0.02400000000000091,,,,0.12200000000007094,0.03499999999996817,0.05200000000002092,,0.016999999999939064,0.018000000000029104
can_268,Mildly sparse,inner,268,3082,0.07600000000002183,0.07200000000000273,0.01999999999998181,0.03200000000003911,0.024999999999977263,,,,0.1309999999999718,0.035000000000081855,0.057999999999992724,0.03199999999992542,0.01700000000005275,0.018000000000029104
can_187,Mildly sparse,cu,187,1491,0.09299999999996089,,,,,0.07600000000002183,0.17999999999994998,0.057999999999992724,,,,,0.019000000000005457,0.027000000000043656
can_187,Mildly sparse,gust,187,1491,0.10900000000003729,,0.023000000000024556,0.04399999999998272,0.022000000000048203,,,,0.1169999999999618,0.04200000000003001,0.05700000000001637,,0.01899999999989177,0.011000000000080945
can_187,Mildly sparse,outer,187,1491,0.08400000000006003,0.06799999999998363,0.01999999999998181,0.03600000000005821,0.01899999999989177,,,,0.11300000000005639,0.04800000000000182,0.05200000000002092,,0.016999999999939064,0.035000000000081855
can_187,Mildly sparse,colw,187,1491,0.08499999999992269,0.06799999999998363,0.02100000000007185,0.036999999999920874,0.020000000000095497,,,,0.11199999999996635,0.03700000000003456,0.05199999999990723,,0.019000000000005457,0.011000000000080945
can_187,Mildly sparse,inner,187,1491,0.08300000000008367,0.06399999999996453,0.019000000000005457,0.03499999999996817,0.01999999999998181,,,,0.11099999999999,0.03700000000003456,0.05700000000001637,0.025999999999953616,0.019000000000005457,0.009999999999990905
bcsstm07,Mildly sparse,cu,420,7252,0.08399999999994634,,,,,0.07100000000002638,0.2580000000000382,0.05999999999994543,,,,,0.019000000000005457,0.13600000000008095
bcsstm07,Mildly sparse,gust,420,7252,0.08499999999992269,,0.022000000000048203,0.03899999999998727,0.029999999999972715,,,,0.2680000000000291,0.1029999999999518,0.06300000000010186,,0.017999999999915417,0.02400000000000091
bcsstm07,Mildly sparse,outer,420,7252,0.08699999999998909,0.08000000000004093,0.019000000000005457,0.03599999999994452,0.022000000000048203,,,,0.26900000000000546,0.1069999999999709,0.13400000000001455,,0.07899999999995089,0.04100000000005366
bcsstm07,Mildly sparse,colw,420,7252,0.08000000000004093,0.07899999999995089,0.020999999999958163,0.03600000000005821,0.025999999999953616,,,,0.26499999999998636,0.09800000000007003,0.12999999999999545,,0.07600000000002183,0.025999999999953616
bcsstm07,Mildly sparse,inner,420,7252,0.07699999999999818,0.07799999999997453,0.020000000000095497,0.03599999999994452,0.024999999999977263,,,,0.26400000000001,0.09800000000007003,0.1289999999999054,0.033999999999991815,0.019000000000005457,0.02500000000009095
bcsstk27,Mildly sparse,cu,1224,56126,0.1169999999999618,,,,,0.07100000000002638,0.4880000000000564,0.12999999999999545,,,,,0.021999999999934516,0.21600000000000819
bcsstk27,Mildly sparse,gust,1224,56126,0.11700000000007549,,0.02400000000000091,0.03999999999996362,0.16899999999998272,,,,0.5529999999999973,0.17399999999997817,0.3390000000000555,,0.08799999999996544,0.11099999999999
bcsstk27,Mildly sparse,outer,1224,56126,0.11300000000005639,0.1029999999999518,0.01999999999998181,0.03600000000005821,0.1409999999999627,,,,0.5539999999999736,0.18299999999999272,0.20600000000001728,,0.10099999999999909,0.11099999999999
bcsstk27,Mildly sparse,colw,1224,56126,0.1169999999999618,0.10500000000001819,0.023000000000024556,0.03499999999996817,0.15599999999994907,,,,0.5480000000000018,0.17799999999999727,0.20900000000006003,,0.08199999999999363,0.11099999999999
bcsstk27,Mildly sparse,inner,1224,56126,0.11499999999989541,0.10500000000001819,0.02400000000000091,0.035000000000081855,0.15599999999994907,,,,0.55499999999995,0.1750000000000682,0.20600000000001728,0.18999999999994088,0.08199999999999363,0.11000000000001364
bcsstm27,Mildly sparse,cu,1224,56126,0.1089999999999236,,,,,0.07600000000002183,0.5059999999999718,0.13400000000001455,,,,,0.022000000000048203,0.21899999999993724
bcsstm27,Mildly sparse,gust,1224,56126,0.10799999999994725,,0.02400000000000091,0.05700000000001637,0.16899999999998272,,,,0.5710000000000264,0.18000000000006366,0.3969999999999345,,0.09100000000000819,0.10000000000002274
bcsstm27,Mildly sparse,outer,1224,56126,0.10300000000006548,0.1069999999999709,0.019000000000005457,0.038000000000010914,0.17099999999993543,,,,0.5790000000000646,0.17599999999993088,0.27100000000007185,,0.11199999999996635,0.09900000000004638
bcsstm27,Mildly sparse,colw,1224,56126,0.13800000000003365,0.13399999999990087,0.03300000000001546,0.051000000000044565,0.2239999999999327,,,,0.6010000000001128,0.2059999999999036,0.24099999999998545,,0.08700000000010277,0.0989999999999327
bcsstm27,Mildly sparse,inner,1224,56126,0.11800000000005184,0.1089999999999236,0.02500000000009095,0.036999999999920874,0.1610000000000582,,,,0.5699999999999363,0.18700000000001182,0.2380000000000564,0.2199999999999136,0.08500000000003638,0.10000000000002274
bcsstk22,Mildly sparse,cu,138,696,0.08600000000001273,,,,,0.07100000000002638,0.16800000000000637,0.05600000000004002,,,,,0.017999999999915417,0.02400000000000091
bcsstk22,Mildly sparse,gust,138,696,0.08299999999996999,,0.01999999999998181,0.03700000000003456,0.020999999999958163,,,,0.11000000000001364,0.03899999999998727,0.05400000000008731,,0.017999999999915417,0.009000000000014552
bcsstk22,Mildly sparse,outer,138,696,0.07499999999993179,0.06000000000005912,0.019000000000005457,0.03199999999992542,0.018000000000029104,,,,0.1069999999999709,0.04900000000009186,0.04699999999991178,,0.016000000000076398,0.009999999999990905
bcsstk22,Mildly sparse,colw,138,696,0.08100000000001728,0.06199999999989814,0.018000000000029104,0.03200000000003911,0.018000000000029104,,,,0.10599999999999454,0.03499999999996817,0.05200000000002092,,0.01599999999996271,0.009000000000014552
bcsstk22,Mildly sparse,inner,138,696,0.07600000000002183,0.06000000000005912,0.017999999999915417,0.03200000000003911,0.018000000000029104,,,,0.10599999999999454,0.033999999999991815,0.045999999999935426,0.02500000000009095,0.017999999999915417,0.009000000000014552
bcspwr03,Mildly sparse,cu,118,476,0.08699999999998909,,,,,0.07200000000000273,0.16999999999995907,0.05700000000001637,,,,,0.018000000000029104,0.024999999999977263
bcspwr03,Mildly sparse,gust,118,476,0.08000000000004093,,0.01999999999998181,0.04200000000003001,0.021999999999934516,,,,0.04800000000000182,0.04100000000005366,0.05700000000001637,,0.018000000000029104,0.009999999999990905
bcspwr03,Mildly sparse,outer,118,476,0.07799999999997453,0.06600000000003092,0.01899999999989177,0.03600000000005821,0.019000000000005457,,,,0.045999999999935426,0.044000000000096406,0.06499999999994088,,0.01700000000005275,0.010999999999967258
bcspwr03,Mildly sparse,colw,118,476,0.07900000000006457,0.06499999999994088,0.019000000000005457,0.03600000000005821,0.01999999999998181,,,,0.04499999999995907,0.04500000000007276,0.049999999999954525,,0.018000000000029104,0.01999999999998181
bcspwr03,Mildly sparse,inner,118,476,0.07800000000008822,0.06299999999998818,0.017999999999915417,0.035000000000081855,0.020999999999958163,,,,0.04499999999995907,0.035000000000081855,0.049999999999954525,0.02400000000000091,0.018000000000029104,0.009999999999990905
can_229,Mildly sparse,cu,229,1777,0.08899999999994179,,,,,0.07600000000002183,0.17600000000004457,0.05700000000001637,,,,,0.019000000000005457,0.025999999999953616
can_229,Mildly sparse,gust,229,1777,0.0989999999999327,,0.01999999999998181,0.04100000000005366,0.021999999999934516,,,,0.11800000000005184,0.03999999999996362,0.05600000000004002,,0.016999999999939064,0.012000000000057298
can_229,Mildly sparse,outer,229,1777,0.08600000000001273,0.06700000000000728,0.019000000000005457,0.03499999999996817,0.019000000000005457,,,,0.1129999999999427,0.047000000000025466,0.05299999999999727,,0.01700000000005275,0.02699999999992997
can_229,Mildly sparse,colw,229,1777,0.08399999999994634,0.06799999999998363,0.020000000000095497,0.036999999999920874,0.01999999999998181,,,,0.11300000000005639,0.03700000000003456,0.05199999999990723,,0.01700000000005275,0.013000000000033651
can_229,Mildly sparse,inner,229,1777,0.08100000000001728,0.06599999999991724,0.019000000000005457,0.035000000000081855,0.020999999999958163,,,,0.1129999999999427,0.03600000000005821,0.057999999999992724,0.025999999999953616,0.018000000000029104,0.012000000000057298
can_292,Mildly sparse,cu,292,2540,0.09100000000000819,,,,,0.07600000000002183,0.19799999999997908,0.057999999999992724,,,,,0.019000000000005457,0.03200000000003911
can_292,Mildly sparse,gust,292,2540,0.08900000000005548,,0.021999999999934516,0.03999999999996362,0.027000000000043656,,,,0.17600000000004457,0.04399999999998272,0.06099999999992178,,0.020000000000095497,0.01599999999996271
can_292,Mildly sparse,outer,292,2540,0.09400000000005093,0.08299999999996999,0.019000000000005457,0.03599999999994452,0.022000000000048203,,,,0.12199999999995725,0.038000000000010914,0.06100000000003547,,0.018000000000029104,0.03599999999994452
can_292,Mildly sparse,colw,292,2540,0.09100000000000819,0.08399999999994634,0.020000000000095497,0.03499999999996817,0.02400000000000091,,,,0.1209999999999809,0.03700000000003456,0.05200000000002092,,0.017999999999915417,0.016000000000076398
