class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,outer_cnnz,colw_cnnz,inner_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,man_write,outer_time,colw_time,inner_time,phases
Mildly sparse,bcsstk12,1473,34241,1.578123350888521,94187,94187,94187,94187,94187,0.0,,0.07000000000005002,0.30499999999995,0.06899999999995998,0.17099999999993543,0.44399999999996,0.948,,,,,1.291,,1.524,1.488,1.526,"{('cu', 'start'): 678.691, ('cu', 'h2dmalloc'): 678.752, ('cu', 'h2d'): 678.793, ('cu', 'workest'): 678.863, ('cu', 'compute'): 679.168, ('cu', 'copy'): 679.237, ('cu', 'pack'): 679.341, ('cu', 'd2h'): 679.512, ('gust', 'start'): 679.652, ('gust', 'h2d'): 679.751, ('gust', 'count'): 679.773, ('gust', 'scan'): 679.814, ('gust', 'expand'): 679.959, ('gust', 'sort'): 680.284, ('gust', 'reduce'): 680.462, ('gust', 'final'): 680.766, ('gust', 'pack'): 680.787, ('gust', 'd2h'): 680.862, ('outer', 'start'): 680.955, ('outer', 'h2d'): 681.057, ('outer', 'csc'): 681.143, ('outer', 'count'): 681.162, ('outer', 'scan'): 681.197, ('outer', 'expand'): 681.345, ('outer', 'sort'): 681.665, ('outer', 'reduce'): 681.837, ('outer', 'final'): 682.029, ('outer', 'pack'): 682.109, ('outer', 'd2h'): 682.209, ('colw', 'start'): 682.489, ('colw', 'h2d'): 682.589, ('colw', 'csc'): 682.674, ('colw', 'count'): 682.696, ('colw', 'scan'): 682.731, ('colw', 'expand'): 682.871, ('colw', 'sort'): 683.185, ('colw', 'reduce'): 683.364, ('colw', 'final'): 683.56, ('colw', 'pack'): 683.64, ('colw', 'd2h'): 683.719, ('inner', 'start'): 683.989, ('inner', 'h2d'): 684.085, ('inner', 'csc'): 684.169, ('inner', 'count'): 684.191, ('inner', 'scan'): 684.234, ('inner', 'expand'): 684.38, ('inner', 'sort'): 684.697, ('inner', 'reduce'): 684.86, ('inner', 'final'): 685.049, ('inner', 'numeric'): 685.213, ('inner', 'pack'): 685.301, ('inner', 'd2h'): 685.378}"
Mildly sparse,bcsstk09,1083,18437,1.5719305066378828,71289,71289,71289,71289,71289,0.0,,0.07100000000002638,0.2659999999999627,0.05700000000001637,0.13999999999998636,0.39400000000000546,0.713,,,,,1.07,,1.176,1.184,1.147,"{('cu', 'start'): 685.454, ('cu', 'h2dmalloc'): 685.524, ('cu', 'h2d'): 685.548, ('cu', 'workest'): 685.619, ('cu', 'compute'): 685.885, ('cu', 'copy'): 685.942, ('cu', 'pack'): 685.962, ('cu', 'd2h'): 686.102, ('gust', 'start'): 686.182, ('gust', 'h2d'): 686.28, ('gust', 'count'): 686.303, ('gust', 'scan'): 686.342, ('gust', 'expand'): 686.435, ('gust', 'sort'): 686.692, ('gust', 'reduce'): 686.844, ('gust', 'final'): 687.027, ('gust', 'pack'): 687.047, ('gust', 'd2h'): 687.102, ('outer', 'start'): 687.261, ('outer', 'h2d'): 687.347, ('outer', 'csc'): 687.425, ('outer', 'count'): 687.445, ('outer', 'scan'): 687.479, ('outer', 'expand'): 687.563, ('outer', 'sort'): 687.816, ('outer', 'reduce'): 687.963, ('outer', 'final'): 688.097, ('outer', 'pack'): 688.118, ('outer', 'd2h'): 688.195, ('colw', 'start'): 688.448, ('colw', 'h2d'): 688.563, ('colw', 'csc'): 688.649, ('colw', 'count'): 688.669, ('colw', 'scan'): 688.704, ('colw', 'expand'): 688.8, ('colw', 'sort'): 689.06, ('colw', 'reduce'): 689.218, ('colw', 'final'): 689.353, ('colw', 'pack'): 689.374, ('colw', 'd2h'): 689.429, ('inner', 'start'): 689.643, ('inner', 'h2d'): 689.729, ('inner', 'csc'): 689.804, ('inner', 'count'): 689.823, ('inner', 'scan'): 689.857, ('inner', 'expand'): 689.944, ('inner', 'sort'): 690.196, ('inner', 'reduce'): 690.353, ('inner', 'final'): 690.482, ('inner', 'numeric'): 690.578, ('inner', 'pack'): 690.598, ('inner', 'd2h'): 690.653}"
Mildly sparse,bcsstm02,66,66,1.5151515151515151,66,66,66,66,66,0.0,,0.06600000000003092,0.15099999999995362,0.05000000000006821,0.02299999999991087,0.26700000000005275,0.471,,,,,0.396,,0.471,0.458,0.444,"{('cu', 'start'): 679.293, ('cu', 'h2dmalloc'): 679.365, ('cu', 'h2d'): 679.376, ('cu', 'workest'): 679.442, ('cu', 'compute'): 679.593, ('cu', 'copy'): 679.643, ('cu', 'pack'): 679.666, ('cu', 'd2h'): 679.689, ('gust', 'start'): 679.777, ('gust', 'h2d'): 679.853, ('gust', 'count'): 679.871, ('gust', 'scan'): 679.908, ('gust', 'expand'): 679.926, ('gust', 'sort'): 679.973, ('gust', 'reduce'): 680.01, ('gust', 'final'): 680.061, ('gust', 'pack'): 680.079, ('gust', 'd2h'): 680.088, ('outer', 'start'): 680.182, ('outer', 'h2d'): 680.254, ('outer', 'csc'): 680.313, ('outer', 'count'): 680.33, ('outer', 'scan'): 680.363, ('outer', 'expand'): 680.379, ('outer', 'sort'): 680.421, ('outer', 'reduce'): 680.468, ('outer', 'final'): 680.517, ('outer', 'pack'): 680.535, ('outer', 'd2h'): 680.544, ('colw', 'start'): 680.661, ('colw', 'h2d'): 680.736, ('colw', 'csc'): 680.796, ('colw', 'count'): 680.814, ('colw', 'scan'): 680.847, ('colw', 'expand'): 680.863, ('colw', 'sort'): 680.905, ('colw', 'reduce'): 680.937, ('colw', 'final'): 680.999, ('colw', 'pack'): 681.017, ('colw', 'd2h'): 681.026, ('inner', 'start'): 681.128, ('inner', 'h2d'): 681.201, ('inner', 'csc'): 681.258, ('inner', 'count'): 681.275, ('inner', 'scan'): 681.307, ('inner', 'expand'): 681.323, ('inner', 'sort'): 681.365, ('inner', 'reduce'): 681.397, ('inner', 'final'): 681.444, ('inner', 'numeric'): 681.464, ('inner', 'pack'): 681.481, ('inner', 'd2h'): 681.489}"
Mildly sparse,can_838,838,10010,1.4254304771560882,51156,51156,51156,51156,51156,0.0,,0.06700000000000728,0.25300000000004275,0.05899999999996908,0.1290000000000191,0.3790000000000191,0.689,,,,,0.795,,1.019,0.986,1.001,"{('cu', 'start'): 667.644, ('cu', 'h2dmalloc'): 667.709, ('cu', 'h2d'): 667.728, ('cu', 'workest'): 667.795, ('cu', 'compute'): 668.048, ('cu', 'copy'): 668.107, ('cu', 'pack'): 668.138, ('cu', 'd2h'): 668.267, ('gust', 'start'): 668.346, ('gust', 'h2d'): 668.428, ('gust', 'count'): 668.45, ('gust', 'scan'): 668.489, ('gust', 'expand'): 668.517, ('gust', 'sort'): 668.769, ('gust', 'reduce'): 668.869, ('gust', 'final'): 668.931, ('gust', 'pack'): 668.951, ('gust', 'd2h'): 668.992, ('outer', 'start'): 669.151, ('outer', 'h2d'): 669.231, ('outer', 'csc'): 669.31, ('outer', 'count'): 669.329, ('outer', 'scan'): 669.364, ('outer', 'expand'): 669.386, ('outer', 'sort'): 669.636, ('outer', 'reduce'): 669.733, ('outer', 'final'): 669.859, ('outer', 'pack'): 669.88, ('outer', 'd2h'): 669.946, ('colw', 'start'): 670.18, ('colw', 'h2d'): 670.263, ('colw', 'csc'): 670.342, ('colw', 'count'): 670.363, ('colw', 'scan'): 670.397, ('colw', 'expand'): 670.424, ('colw', 'sort'): 670.674, ('colw', 'reduce'): 670.771, ('colw', 'final'): 670.89, ('colw', 'pack'): 670.91, ('colw', 'd2h'): 670.952, ('inner', 'start'): 671.175, ('inner', 'h2d'): 671.255, ('inner', 'csc'): 671.333, ('inner', 'count'): 671.352, ('inner', 'scan'): 671.386, ('inner', 'expand'): 671.412, ('inner', 'sort'): 671.662, ('inner', 'reduce'): 671.758, ('inner', 'final'): 671.876, ('inner', 'numeric'): 671.909, ('inner', 'pack'): 671.928, ('inner', 'd2h'): 671.969}"
Mildly sparse,bcsstk20,485,3135,1.3327665001594218,5545,5545,5545,5545,5545,0.0,,0.07200000000000273,0.16899999999998272,0.05700000000001637,0.02800000000002001,0.2980000000000018,0.52,,,,,0.522,,0.592,0.579,0.57,"{('cu', 'start'): 684.553, ('cu', 'h2dmalloc'): 684.624, ('cu', 'h2d'): 684.64, ('cu', 'workest'): 684.712, ('cu', 'compute'): 684.881, ('cu', 'copy'): 684.938, ('cu', 'pack'): 684.957, ('cu', 'd2h'): 684.985, ('gust', 'start'): 685.088, ('gust', 'h2d'): 685.169, ('gust', 'count'): 685.189, ('gust', 'scan'): 685.229, ('gust', 'expand'): 685.251, ('gust', 'sort'): 685.372, ('gust', 'reduce'): 685.413, ('gust', 'final'): 685.479, ('gust', 'pack'): 685.498, ('gust', 'd2h'): 685.511, ('outer', 'start'): 685.62, ('outer', 'h2d'): 685.701, ('outer', 'csc'): 685.767, ('outer', 'count'): 685.785, ('outer', 'scan'): 685.821, ('outer', 'expand'): 685.84, ('outer', 'sort'): 685.963, ('outer', 'reduce'): 686.001, ('outer', 'final'): 686.056, ('outer', 'pack'): 686.076, ('outer', 'd2h'): 686.102, ('colw', 'start'): 686.223, ('colw', 'h2d'): 686.303, ('colw', 'csc'): 686.368, ('colw', 'count'): 686.387, ('colw', 'scan'): 686.421, ('colw', 'expand'): 686.456, ('colw', 'sort'): 686.575, ('colw', 'reduce'): 686.612, ('colw', 'final'): 686.664, ('colw', 'pack'): 686.682, ('colw', 'd2h'): 686.695, ('inner', 'start'): 686.813, ('inner', 'h2d'): 686.891, ('inner', 'csc'): 686.954, ('inner', 'count'): 686.973, ('inner', 'scan'): 687.008, ('inner', 'expand'): 687.028, ('inner', 'sort'): 687.143, ('inner', 'reduce'): 687.18, ('inner', 'final'): 687.231, ('inner', 'numeric'): 687.255, ('inner', 'pack'): 687.272, ('inner', 'd2h'): 687.285}"
Mildly sparse,can_715,715,6665,1.3037312338011637,39785,39785,39785,39785,39785,0.0,,0.07299999999997908,0.26700000000005275,0.06099999999992178,0.15399999999999636,0.4009999999999536,0.744,,,,,0.874,,0.995,0.96,1.024,"{('cu', 'start'): 674.657, ('cu', 'h2dmalloc'): 674.726, ('cu', 'h2d'): 674.745, ('cu', 'workest'): 674.818, ('cu', 'compute'): 675.085, ('cu', 'copy'): 675.146, ('cu', 'pack'): 675.165, ('cu', 'd2h'): 675.319, ('gust', 'start'): 675.416, ('gust', 'h2d'): 675.504, ('gust', 'count'): 675.531, ('gust', 'scan'): 675.571, ('gust', 'expand'): 675.606, ('gust', 'sort'): 675.876, ('gust', 'reduce'): 675.983, ('gust', 'final'): 676.124, ('gust', 'pack'): 676.144, ('gust', 'd2h'): 676.179, ('outer', 'start'): 676.302, ('outer', 'h2d'): 676.385, ('outer', 'csc'): 676.49, ('outer', 'count'): 676.51, ('outer', 'scan'): 676.548, ('outer', 'expand'): 676.578, ('outer', 'sort'): 676.843, ('outer', 'reduce'): 676.944, ('outer', 'final'): 677.026, ('outer', 'pack'): 677.047, ('outer', 'd2h'): 677.096, ('colw', 'start'): 677.309, ('colw', 'h2d'): 677.395, ('colw', 'csc'): 677.502, ('colw', 'count'): 677.526, ('colw', 'scan'): 677.563, ('colw', 'expand'): 677.596, ('colw', 'sort'): 677.861, ('colw', 'reduce'): 677.961, ('colw', 'final'): 678.026, ('colw', 'pack'): 678.046, ('colw', 'd2h'): 678.081, ('inner', 'start'): 678.28, ('inner', 'h2d'): 678.362, ('inner', 'csc'): 678.464, ('inner', 'count'): 678.487, ('inner', 'scan'): 678.523, ('inner', 'expand'): 678.555, ('inner', 'sort'): 678.817, ('inner', 'reduce'): 678.917, ('inner', 'final'): 678.98, ('inner', 'numeric'): 679.02, ('inner', 'pack'): 679.039, ('inner', 'd2h'): 679.074}"
Mildly sparse,bcsstk24,3562,159910,1.2603402122535554,446474,446474,446474,446474,446474,0.0,,0.13900000000001,0.8319999999999936,0.19399999999995998,0.6739999999999782,1.1649999999999636,2.277,,,,,3.238,,3.512,3.469,3.591,"{('cu', 'start'): 724.644, ('cu', 'h2dmalloc'): 724.715, ('cu', 'h2d'): 724.818, ('cu', 'workest'): 724.957, ('cu', 'compute'): 725.789, ('cu', 'copy'): 725.983, ('cu', 'pack'): 726.071, ('cu', 'd2h'): 726.745, ('gust', 'start'): 726.935, ('gust', 'h2d'): 727.102, ('gust', 'count'): 727.129, ('gust', 'scan'): 727.175, ('gust', 'expand'): 727.402, ('gust', 'sort'): 728.609, ('gust', 'reduce'): 728.872, ('gust', 'final'): 729.458, ('gust', 'pack'): 729.555, ('gust', 'd2h'): 729.848, ('outer', 'start'): 730.193, ('outer', 'h2d'): 730.358, ('outer', 'csc'): 730.54, ('outer', 'count'): 730.563, ('outer', 'scan'): 730.605, ('outer', 'expand'): 730.793, ('outer', 'sort'): 731.998, ('outer', 'reduce'): 732.264, ('outer', 'final'): 732.685, ('outer', 'pack'): 732.799, ('outer', 'd2h'): 733.103, ('colw', 'start'): 733.718, ('colw', 'h2d'): 733.888, ('colw', 'csc'): 734.063, ('colw', 'count'): 734.09, ('colw', 'scan'): 734.131, ('colw', 'expand'): 734.337, ('colw', 'sort'): 735.542, ('colw', 'reduce'): 735.805, ('colw', 'final'): 736.198, ('colw', 'pack'): 736.306, ('colw', 'd2h'): 736.604, ('inner', 'start'): 737.202, ('inner', 'h2d'): 737.371, ('inner', 'csc'): 737.558, ('inner', 'count'): 737.583, ('inner', 'scan'): 737.625, ('inner', 'expand'): 737.827, ('inner', 'sort'): 739.035, ('inner', 'reduce'): 739.322, ('inner', 'final'): 739.722, ('inner', 'numeric'): 740.012, ('inner', 'pack'): 740.102, ('inner', 'd2h'): 740.395}"
Mildly sparse,bcsstk16,4884,290378,1.2173414200441228,1038782,1038782,1038782,1038782,1038782,0.0,,0.2199999999999136,1.2430000000000518,0.22199999999998,1.2200000000000273,1.6849999999999454,3.389,,,,,5.788,,5.787,6.113,6.385,"{('cu', 'start'): 760.415, ('cu', 'h2dmalloc'): 760.485, ('cu', 'h2d'): 760.662, ('cu', 'workest'): 760.882, ('cu', 'compute'): 762.125, ('cu', 'copy'): 762.347, ('cu', 'pack'): 762.434, ('cu', 'd2h'): 763.654, ('gust', 'start'): 763.816, ('gust', 'h2d'): 764.202, ('gust', 'count'): 764.35, ('gust', 'scan'): 764.397, ('gust', 'expand'): 764.705, ('gust', 'sort'): 767.292, ('gust', 'reduce'): 767.71, ('gust', 'final'): 768.411, ('gust', 'pack'): 768.499, ('gust', 'd2h'): 769.239, ('outer', 'start'): 769.616, ('outer', 'h2d'): 769.866, ('outer', 'csc'): 770.128, ('outer', 'count'): 770.15, ('outer', 'scan'): 770.192, ('outer', 'expand'): 770.472, ('outer', 'sort'): 773.02, ('outer', 'reduce'): 773.419, ('outer', 'final'): 773.944, ('outer', 'pack'): 774.059, ('outer', 'd2h'): 774.791, ('colw', 'start'): 775.414, ('colw', 'h2d'): 775.928, ('colw', 'csc'): 776.229, ('colw', 'count'): 776.258, ('colw', 'scan'): 776.297, ('colw', 'expand'): 776.611, ('colw', 'sort'): 779.171, ('colw', 'reduce'): 779.581, ('colw', 'final'): 780.095, ('colw', 'pack'): 780.19, ('colw', 'd2h'): 780.928, ('inner', 'start'): 781.539, ('inner', 'h2d'): 782.053, ('inner', 'csc'): 782.351, ('inner', 'count'): 782.379, ('inner', 'scan'): 782.419, ('inner', 'expand'): 782.722, ('inner', 'sort'): 785.296, ('inner', 'reduce'): 785.703, ('inner', 'final'): 786.21, ('inner', 'numeric'): 786.615, ('inner', 'pack'): 786.74, ('inner', 'd2h'): 787.479}"
Mildly sparse,bcsstk28,4410,219024,1.1261974177426073,596072,596072,596072,596072,596072,0.0,,0.1370000000000573,1.0199999999999818,0.18100000000004002,0.7749999999999773,1.3380000000000791,2.551,,,,,3.945,,4.116,4.179,4.262,"{('cu', 'start'): 734.673, ('cu', 'h2dmalloc'): 734.759, ('cu', 'h2d'): 734.901, ('cu', 'workest'): 735.038, ('cu', 'compute'): 736.058, ('cu', 'copy'): 736.239, ('cu', 'pack'): 736.321, ('cu', 'd2h'): 737.096, ('gust', 'start'): 737.235, ('gust', 'h2d'): 737.469, ('gust', 'count'): 737.498, ('gust', 'scan'): 737.542, ('gust', 'expand'): 737.847, ('gust', 'sort'): 739.482, ('gust', 'reduce'): 739.793, ('gust', 'final'): 740.365, ('gust', 'pack'): 740.452, ('gust', 'd2h'): 740.882, ('outer', 'start'): 741.191, ('outer', 'h2d'): 741.395, ('outer', 'csc'): 741.588, ('outer', 'count'): 741.61, ('outer', 'scan'): 741.649, ('outer', 'expand'): 741.9, ('outer', 'sort'): 743.531, ('outer', 'reduce'): 743.825, ('outer', 'final'): 744.238, ('outer', 'pack'): 744.343, ('outer', 'd2h'): 744.778, ('colw', 'start'): 745.318, ('colw', 'h2d'): 745.55, ('colw', 'csc'): 745.753, ('colw', 'count'): 745.783, ('colw', 'scan'): 745.824, ('colw', 'expand'): 746.089, ('colw', 'sort'): 747.702, ('colw', 'reduce'): 748.012, ('colw', 'final'): 748.447, ('colw', 'pack'): 748.535, ('colw', 'd2h'): 748.969, ('inner', 'start'): 749.508, ('inner', 'h2d'): 749.745, ('inner', 'csc'): 749.941, ('inner', 'count'): 749.967, ('inner', 'scan'): 750.005, ('inner', 'expand'): 750.264, ('inner', 'sort'): 751.888, ('inner', 'reduce'): 752.181, ('inner', 'final'): 752.572, ('inner', 'numeric'): 752.874, ('inner', 'pack'): 752.984, ('inner', 'd2h'): 753.412}"
Mildly sparse,bcsstk08,1074,12960,1.1235604381885709,305612,305612,305612,305612,305612,0.0,,0.07000000000005002,0.3529999999999518,0.1269999999999527,0.3909999999999627,0.5499999999999545,1.251,,,,,1.743,,1.962,1.934,2.132,"{('cu', 'start'): 642.669, ('cu', 'h2dmalloc'): 642.729, ('cu', 'h2d'): 642.755, ('cu', 'workest'): 642.825, ('cu', 'compute'): 643.178, ('cu', 'copy'): 643.305, ('cu', 'pack'): 643.404, ('cu', 'd2h'): 643.795, ('gust', 'start'): 643.934, ('gust', 'h2d'): 644.017, ('gust', 'count'): 644.052, ('gust', 'scan'): 644.093, ('gust', 'expand'): 644.283, ('gust', 'sort'): 644.581, ('gust', 'reduce'): 644.748, ('gust', 'final'): 645.129, ('gust', 'pack'): 645.228, ('gust', 'd2h'): 645.479, ('outer', 'start'): 645.688, ('outer', 'h2d'): 645.769, ('outer', 'csc'): 645.98, ('outer', 'count'): 645.999, ('outer', 'scan'): 646.034, ('outer', 'expand'): 646.236, ('outer', 'sort'): 646.539, ('outer', 'reduce'): 646.699, ('outer', 'final'): 646.971, ('outer', 'pack'): 647.07, ('outer', 'd2h'): 647.318, ('colw', 'start'): 647.662, ('colw', 'h2d'): 647.745, ('colw', 'csc'): 647.958, ('colw', 'count'): 647.989, ('colw', 'scan'): 648.025, ('colw', 'expand'): 648.2, ('colw', 'sort'): 648.501, ('colw', 'reduce'): 648.664, ('colw', 'final'): 648.945, ('colw', 'pack'): 649.027, ('colw', 'd2h'): 649.275, ('inner', 'start'): 649.605, ('inner', 'h2d'): 649.689, ('inner', 'csc'): 649.9, ('inner', 'count'): 649.93, ('inner', 'scan'): 649.965, ('inner', 'expand'): 650.14, ('inner', 'sort'): 650.443, ('inner', 'reduce'): 650.61, ('inner', 'final'): 650.878, ('inner', 'numeric'): 651.207, ('inner', 'pack'): 651.295, ('inner', 'd2h'): 651.542}"
Mildly sparse,can_1054,1054,12196,1.097832779436069,60248,60248,60248,60248,60248,0.0,,0.07000000000005002,0.24900000000002365,0.06999999999993634,0.1370000000000573,0.38900000000001,0.695,,,,,0.919,,1.014,0.984,1.15,"{('cu', 'start'): 687.393, ('cu', 'h2dmalloc'): 687.456, ('cu', 'h2d'): 687.478, ('cu', 'workest'): 687.548, ('cu', 'compute'): 687.797, ('cu', 'copy'): 687.867, ('cu', 'pack'): 687.886, ('cu', 'd2h'): 688.023, ('gust', 'start'): 688.1, ('gust', 'h2d'): 688.185, ('gust', 'count'): 688.206, ('gust', 'scan'): 688.245, ('gust', 'expand'): 688.333, ('gust', 'sort'): 688.579, ('gust', 'reduce'): 688.678, ('gust', 'final'): 688.8, ('gust', 'pack'): 688.829, ('gust', 'd2h'): 688.883, ('outer', 'start'): 689.03, ('outer', 'h2d'): 689.112, ('outer', 'csc'): 689.197, ('outer', 'count'): 689.216, ('outer', 'scan'): 689.25, ('outer', 'expand'): 689.33, ('outer', 'sort'): 689.574, ('outer', 'reduce'): 689.67, ('outer', 'final'): 689.798, ('outer', 'pack'): 689.828, ('outer', 'd2h'): 689.899, ('colw', 'start'): 690.054, ('colw', 'h2d'): 690.137, ('colw', 'csc'): 690.223, ('colw', 'count'): 690.243, ('colw', 'scan'): 690.277, ('colw', 'expand'): 690.362, ('colw', 'sort'): 690.604, ('colw', 'reduce'): 690.698, ('colw', 'final'): 690.823, ('colw', 'pack'): 690.846, ('colw', 'd2h'): 690.897, ('inner', 'start'): 691.047, ('inner', 'h2d'): 691.128, ('inner', 'csc'): 691.21, ('inner', 'count'): 691.23, ('inner', 'scan'): 691.264, ('inner', 'expand'): 691.346, ('inner', 'sort'): 691.587, ('inner', 'reduce'): 691.699, ('inner', 'final'): 691.877, ('inner', 'numeric'): 691.996, ('inner', 'pack'): 692.028, ('inner', 'd2h'): 692.081}"
Mildly sparse,can_1072,1072,12444,1.0828553129873024,62316,62316,62316,62316,62316,0.0,,0.07200000000000273,0.2719999999999345,0.06600000000003092,0.14999999999997726,0.40999999999996817,0.747,,,,,1.006,,1.085,1.051,1.092,"{('cu', 'start'): 682.037, ('cu', 'h2dmalloc'): 682.103, ('cu', 'h2d'): 682.124, ('cu', 'workest'): 682.196, ('cu', 'compute'): 682.468, ('cu', 'copy'): 682.534, ('cu', 'pack'): 682.553, ('cu', 'd2h'): 682.703, ('gust', 'start'): 682.798, ('gust', 'h2d'): 682.883, ('gust', 'count'): 682.904, ('gust', 'scan'): 682.945, ('gust', 'expand'): 683.036, ('gust', 'sort'): 683.301, ('gust', 'reduce'): 683.425, ('gust', 'final'): 683.571, ('gust', 'pack'): 683.592, ('gust', 'd2h'): 683.641, ('outer', 'start'): 683.817, ('outer', 'h2d'): 683.9, ('outer', 'csc'): 683.987, ('outer', 'count'): 684.007, ('outer', 'scan'): 684.044, ('outer', 'expand'): 684.127, ('outer', 'sort'): 684.394, ('outer', 'reduce'): 684.499, ('outer', 'final'): 684.57, ('outer', 'pack'): 684.589, ('outer', 'd2h'): 684.653, ('colw', 'start'): 684.914, ('colw', 'h2d'): 684.997, ('colw', 'csc'): 685.084, ('colw', 'count'): 685.105, ('colw', 'scan'): 685.14, ('colw', 'expand'): 685.229, ('colw', 'sort'): 685.491, ('colw', 'reduce'): 685.595, ('colw', 'final'): 685.658, ('colw', 'pack'): 685.676, ('colw', 'd2h'): 685.725, ('inner', 'start'): 685.976, ('inner', 'h2d'): 686.057, ('inner', 'csc'): 686.142, ('inner', 'count'): 686.163, ('inner', 'scan'): 686.199, ('inner', 'expand'): 686.286, ('inner', 'sort'): 686.562, ('inner', 'reduce'): 686.667, ('inner', 'final'): 686.728, ('inner', 'numeric'): 686.835, ('inner', 'pack'): 686.857, ('inner', 'd2h'): 686.906}"
Mildly sparse,bcsstk19,817,6853,1.0266835857969194,18305,18305,18305,18305,18305,0.0,,0.07399999999995543,0.17399999999997817,0.05600000000004002,0.03499999999996817,0.3039999999999736,0.53,,,,,0.545,,0.593,0.566,0.582,"{('cu', 'start'): 681.262, ('cu', 'h2dmalloc'): 681.341, ('cu', 'h2d'): 681.359, ('cu', 'workest'): 681.433, ('cu', 'compute'): 681.607, ('cu', 'copy'): 681.663, ('cu', 'pack'): 681.681, ('cu', 'd2h'): 681.716, ('gust', 'start'): 681.807, ('gust', 'h2d'): 681.888, ('gust', 'count'): 681.908, ('gust', 'scan'): 681.947, ('gust', 'expand'): 681.969, ('gust', 'sort'): 682.106, ('gust', 'reduce'): 682.155, ('gust', 'final'): 682.219, ('gust', 'pack'): 682.237, ('gust', 'd2h'): 682.257, ('outer', 'start'): 682.363, ('outer', 'h2d'): 682.448, ('outer', 'csc'): 682.515, ('outer', 'count'): 682.534, ('outer', 'scan'): 682.567, ('outer', 'expand'): 682.585, ('outer', 'sort'): 682.71, ('outer', 'reduce'): 682.747, ('outer', 'final'): 682.806, ('outer', 'pack'): 682.824, ('outer', 'd2h'): 682.859, ('colw', 'start'): 682.964, ('colw', 'h2d'): 683.044, ('colw', 'csc'): 683.118, ('colw', 'count'): 683.139, ('colw', 'scan'): 683.172, ('colw', 'expand'): 683.191, ('colw', 'sort'): 683.315, ('colw', 'reduce'): 683.351, ('colw', 'final'): 683.401, ('colw', 'pack'): 683.418, ('colw', 'd2h'): 683.438, ('inner', 'start'): 683.539, ('inner', 'h2d'): 683.618, ('inner', 'csc'): 683.681, ('inner', 'count'): 683.7, ('inner', 'scan'): 683.732, ('inner', 'expand'): 683.752, ('inner', 'sort'): 683.876, ('inner', 'reduce'): 683.911, ('inner', 'final'): 683.96, ('inner', 'numeric'): 683.985, ('inner', 'pack'): 684.002, ('inner', 'd2h'): 684.022}"
Highly sparse,bcsstm12,1473,19659,0.9060578533079476,53615,53615,53615,53615,53615,0.0,,0.08500000000003638,0.26299999999991996,0.06100000000003547,0.1430000000000291,0.4089999999999918,0.751,,,,,1.118,,1.349,1.312,1.205,"{('cu', 'start'): 688.714, ('cu', 'h2dmalloc'): 688.783, ('cu', 'h2d'): 688.808, ('cu', 'workest'): 688.893, ('cu', 'compute'): 689.156, ('cu', 'copy'): 689.217, ('cu', 'pack'): 689.237, ('cu', 'd2h'): 689.38, ('gust', 'start'): 689.481, ('gust', 'h2d'): 689.567, ('gust', 'count'): 689.589, ('gust', 'scan'): 689.631, ('gust', 'expand'): 689.72, ('gust', 'sort'): 689.998, ('gust', 'reduce'): 690.161, ('gust', 'final'): 690.371, ('gust', 'pack'): 690.392, ('gust', 'd2h'): 690.436, ('outer', 'start'): 690.613, ('outer', 'h2d'): 690.698, ('outer', 'csc'): 690.777, ('outer', 'count'): 690.798, ('outer', 'scan'): 690.842, ('outer', 'expand'): 690.932, ('outer', 'sort'): 691.205, ('outer', 'reduce'): 691.357, ('outer', 'final'): 691.571, ('outer', 'pack'): 691.65, ('outer', 'd2h'): 691.71, ('colw', 'start'): 691.973, ('colw', 'h2d'): 692.059, ('colw', 'csc'): 692.141, ('colw', 'count'): 692.161, ('colw', 'scan'): 692.197, ('colw', 'expand'): 692.286, ('colw', 'sort'): 692.553, ('colw', 'reduce'): 692.703, ('colw', 'final'): 692.918, ('colw', 'pack'): 693.003, ('colw', 'd2h'): 693.047, ('inner', 'start'): 693.297, ('inner', 'h2d'): 693.379, ('inner', 'csc'): 693.457, ('inner', 'count'): 693.477, ('inner', 'scan'): 693.514, ('inner', 'expand'): 693.6, ('inner', 'sort'): 693.877, ('inner', 'reduce'): 694.035, ('inner', 'final'): 694.237, ('inner', 'numeric'): 694.343, ('inner', 'pack'): 694.365, ('inner', 'd2h'): 694.409}"
