name,class,tag,n,A_nnz,h2d,csc,count,scan,expand,workest,compute,copy,sort,reduce,final,numeric,pack,d2h
ex10hs,Highly sparse,cu,2548,57308,0.10000000000002274,,,,,0.0,0.5,0.10000000000002274,,,,,0.09999999999990905,1.1000000000000227
ex10hs,Highly sparse,gust,2548,57308,0.09999999999990905,,0.10000000000002274,0.0,0.20000000000004547,,,,0.39999999999997726,0.10000000000002274,0.2999999999999545,,0.10000000000002274,1.0
ex10hs,Highly sparse,outer,2548,57308,0.10000000000002274,0.10000000000002274,0.0,0.10000000000002274,0.09999999999990905,,,,0.40000000000009095,0.1999999999999318,0.20000000000004547,,0.10000000000002274,0.8999999999999773
ex10hs,Highly sparse,colw,2548,57308,0.09999999999990905,0.10000000000002274,0.0,0.10000000000002274,0.20000000000004547,,,,0.2999999999999545,0.20000000000004547,0.1999999999999318,,0.10000000000002274,0.8999999999999773
ex10hs,Highly sparse,inner,2548,57308,0.20000000000004547,0.10000000000002274,0.0,0.0,0.1999999999999318,,,,0.39999999999997726,0.10000000000002274,0.20000000000004547,0.1999999999999318,0.10000000000002274,0.8999999999999773
ex9,Highly sparse,cu,3363,99471,0.2999999999999545,,,,,0.10000000000002274,0.6999999999999318,0.20000000000004547,,,,,0.10000000000002274,1.7999999999999545
ex9,Highly sparse,gust,3363,99471,0.20000000000004547,,0.10000000000002274,0.0,0.2999999999999545,,,,0.7000000000000455,0.1999999999999318,0.39999999999997726,,0.10000000000002274,1.5
ex9,Highly sparse,outer,3363,99471,0.1999999999999318,0.10000000000002274,0.0,0.10000000000002274,0.20000000000004547,,,,0.6999999999999318,0.20000000000004547,0.2999999999999545,,0.10000000000002274,1.5
ex9,Highly sparse,colw,3363,99471,0.20000000000004547,0.20000000000004547,0.0,0.0,0.2999999999999545,,,,0.7000000000000455,0.09999999999990905,0.40000000000009095,,0.09999999999990905,1.5
ex9,Highly sparse,inner,3363,99471,0.1999999999999318,0.20000000000004547,0.0,0.0,0.2999999999999545,,,,0.7000000000000455,0.10000000000002274,0.39999999999997726,0.20000000000004547,0.09999999999990905,1.5
filter2D,Highly sparse,cu,1668,10750,0.10000000000002274,,,,,0.10000000000002274,0.1999999999999318,0.20000000000004547,,,,,0.0,1.0
filter2D,Highly sparse,gust,1668,10750,0.10000000000002274,,0.0,0.10000000000002274,0.0,,,,0.10000000000002274,0.09999999999990905,0.0,,0.10000000000002274,0.8000000000000682
filter2D,Highly sparse,outer,1668,10750,0.10000000000002274,0.09999999999990905,0.0,0.10000000000002274,0.0,,,,0.10000000000002274,0.10000000000002274,0.10000000000002274,,0.09999999999990905,0.900000000000091
filter2D,Highly sparse,colw,1668,10750,0.09999999999990905,0.10000000000002274,0.0,0.0,0.10000000000002274,,,,0.10000000000002274,0.0,0.2999999999999545,,0.0,0.8000000000000682
filter2D,Highly sparse,inner,1668,10750,0.09999999999990905,0.10000000000002274,0.0,0.0,0.10000000000002274,,,,0.10000000000002274,0.0,0.1999999999999318,0.0,0.0,0.8000000000000682
sherman5,Highly sparse,cu,3312,20793,0.1999999999999318,,,,,0.10000000000002274,0.20000000000004547,0.10000000000002274,,,,,0.0,1.0
sherman5,Highly sparse,gust,3312,20793,0.10000000000002274,,0.0,0.09999999999990905,0.20000000000004547,,,,0.20000000000004547,0.1999999999999318,0.10000000000002274,,0.0,1.2000000000000455
sherman5,Highly sparse,outer,3312,20793,0.09999999999990905,0.10000000000002274,0.10000000000002274,0.0,0.10000000000002274,,,,0.2999999999999545,0.20000000000004547,0.1999999999999318,,0.0,1.0
sherman5,Highly sparse,colw,3312,20793,0.10000000000002274,0.10000000000002274,0.10000000000002274,0.0,0.10000000000002274,,,,0.2999999999999545,0.10000000000002274,0.2999999999999545,,0.0,1.1000000000000227
sherman5,Highly sparse,inner,3312,20793,0.10000000000002274,0.10000000000002274,0.0,0.09999999999990905,0.10000000000002274,,,,0.3000000000000682,0.09999999999990905,0.20000000000004547,0.10000000000002274,0.0,0.8999999999999773
GD96_a,Highly sparse,cu,1096,1677,0.10000000000002274,,,,,0.0,0.1999999999999318,0.10000000000002274,,,,,0.0,0.8000000000000682
GD96_a,Highly sparse,gust,1096,1677,0.10000000000002274,,0.0,0.09999999999990905,0.0,,,,0.10000000000002274,0.0,0.10000000000002274,,0.0,0.7999999999999545
GD96_a,Highly sparse,outer,1096,1677,0.10000000000002274,0.09999999999990905,0.0,0.10000000000002274,0.0,,,,0.0,0.10000000000002274,0.0,,0.10000000000002274,0.7999999999999545
GD96_a,Highly sparse,colw,1096,1677,0.10000000000002274,0.10000000000002274,0.0,0.10000000000002274,0.0,,,,0.0,0.10000000000002274,0.0,,0.09999999999990905,0.7000000000000455
GD96_a,Highly sparse,inner,1096,1677,0.0,0.10000000000002274,0.10000000000002274,0.0,0.0,,,,0.09999999999990905,0.0,0.10000000000002274,0.0,0.0,0.8000000000000682
Zewail,Highly sparse,cu,6752,54233,0.1999999999999318,,,,,0.10000000000002274,0.39999999999997726,0.20000000000004547,,,,,0.20000000000004547,2.0
Zewail,Highly sparse,gust,6752,54233,0.10000000000002274,,0.10000000000002274,0.0,0.2999999999999545,,,,0.3000000000000682,0.1999999999999318,0.40000000000009095,,0.09999999999990905,1.900000000000091
Zewail,Highly sparse,outer,6752,54233,0.10000000000002274,0.20000000000004547,0.0,0.10000000000002274,0.1999999999999318,,,,0.3000000000000682,0.1999999999999318,0.39999999999997726,,0.10000000000002274,1.8000000000000682
