class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,outer_cnnz,colw_cnnz,inner_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,man_write,outer_time,colw_time,inner_time,phases
Highly sparse,bcsstm05,153,153,0.6535947712418301,153,153,153,153,153,0.0,,0.07100000000002638,0.16699999999991633,0.05600000000004002,0.028999999999996362,0.2939999999999827,0.526,,,,,0.427,,0.52,0.48,0.486,"{('cu', 'start'): 525.451, ('cu', 'h2dmalloc'): 525.521, ('cu', 'h2d'): 525.533, ('cu', 'workest'): 525.604, ('cu', 'compute'): 525.771, ('cu', 'copy'): 525.827, ('cu', 'pack'): 525.845, ('cu', 'd2h'): 525.874, ('gust', 'start'): 525.993, ('gust', 'h2d'): 526.075, ('gust', 'count'): 526.095, ('gust', 'scan'): 526.134, ('gust', 'expand'): 526.152, ('gust', 'sort'): 526.197, ('gust', 'reduce'): 526.235, ('gust', 'final'): 526.29, ('gust', 'pack'): 526.308, ('gust', 'd2h'): 526.321, ('outer', 'start'): 526.435, ('outer', 'h2d'): 526.513, ('outer', 'csc'): 526.576, ('outer', 'count'): 526.595, ('outer', 'scan'): 526.631, ('outer', 'expand'): 526.648, ('outer', 'sort'): 526.693, ('outer', 'reduce'): 526.734, ('outer', 'final'): 526.789, ('outer', 'pack'): 526.806, ('outer', 'd2h'): 526.819, ('colw', 'start'): 526.97, ('colw', 'h2d'): 527.051, ('colw', 'csc'): 527.116, ('colw', 'count'): 527.135, ('colw', 'scan'): 527.172, ('colw', 'expand'): 527.189, ('colw', 'sort'): 527.231, ('colw', 'reduce'): 527.265, ('colw', 'final'): 527.315, ('colw', 'pack'): 527.332, ('colw', 'd2h'): 527.345, ('inner', 'start'): 527.463, ('inner', 'h2d'): 527.538, ('inner', 'csc'): 527.597, ('inner', 'count'): 527.615, ('inner', 'scan'): 527.649, ('inner', 'expand'): 527.665, ('inner', 'sort'): 527.708, ('inner', 'reduce'): 527.741, ('inner', 'final'): 527.79, ('inner', 'numeric'): 527.811, ('inner', 'pack'): 527.828, ('inner', 'd2h'): 527.84}"
Highly sparse,bp_600,822,4172,0.6174483930357978,16464,16464,16464,16464,16464,0.0,,0.07299999999997908,0.20299999999997453,0.07000000000005002,0.03899999999998727,0.34600000000000364,0.59,,,,,0.567,,0.742,0.685,0.841,"{('cu', 'start'): 531.678, ('cu', 'h2dmalloc'): 531.751, ('cu', 'h2d'): 531.767, ('cu', 'workest'): 531.84, ('cu', 'compute'): 532.043, ('cu', 'copy'): 532.113, ('cu', 'pack'): 532.133, ('cu', 'd2h'): 532.172, ('gust', 'start'): 532.284, ('gust', 'h2d'): 532.368, ('gust', 'count'): 532.4, ('gust', 'scan'): 532.441, ('gust', 'expand'): 532.487, ('gust', 'sort'): 532.606, ('gust', 'reduce'): 532.65, ('gust', 'final'): 532.71, ('gust', 'pack'): 532.728, ('gust', 'd2h'): 532.751, ('outer', 'start'): 532.866, ('outer', 'h2d'): 532.947, ('outer', 'csc'): 533.113, ('outer', 'count'): 533.133, ('outer', 'scan'): 533.17, ('outer', 'expand'): 533.221, ('outer', 'sort'): 533.337, ('outer', 'reduce'): 533.377, ('outer', 'final'): 533.438, ('outer', 'pack'): 533.456, ('outer', 'd2h'): 533.494, ('colw', 'start'): 533.623, ('colw', 'h2d'): 533.706, ('colw', 'csc'): 533.87, ('colw', 'count'): 533.891, ('colw', 'scan'): 533.926, ('colw', 'expand'): 533.946, ('colw', 'sort'): 534.065, ('colw', 'reduce'): 534.104, ('colw', 'final'): 534.159, ('colw', 'pack'): 534.176, ('colw', 'd2h'): 534.199, ('inner', 'start'): 534.321, ('inner', 'h2d'): 534.403, ('inner', 'csc'): 534.566, ('inner', 'count'): 534.595, ('inner', 'scan'): 534.63, ('inner', 'expand'): 534.675, ('inner', 'sort'): 534.789, ('inner', 'reduce'): 534.826, ('inner', 'final'): 534.879, ('inner', 'numeric'): 535.01, ('inner', 'pack'): 535.028, ('inner', 'd2h'): 535.061}"
Highly sparse,bp_400,822,4028,0.596136655596403,15238,15238,15238,15238,15238,0.0,,0.05299999999999727,0.16099999999994452,0.051000000000044565,0.03200000000003911,0.26499999999998636,0.445,,,,,0.47,,0.625,0.585,0.737,"{('cu', 'start'): 520.285, ('cu', 'h2dmalloc'): 520.341, ('cu', 'h2d'): 520.354, ('cu', 'workest'): 520.407, ('cu', 'compute'): 520.568, ('cu', 'copy'): 520.619, ('cu', 'pack'): 520.636, ('cu', 'd2h'): 520.668, ('gust', 'start'): 520.743, ('gust', 'h2d'): 520.81, ('gust', 'count'): 520.838, ('gust', 'scan'): 520.871, ('gust', 'expand'): 520.915, ('gust', 'sort'): 521.024, ('gust', 'reduce'): 521.061, ('gust', 'final'): 521.112, ('gust', 'pack'): 521.126, ('gust', 'd2h'): 521.142, ('outer', 'start'): 521.224, ('outer', 'h2d'): 521.287, ('outer', 'csc'): 521.442, ('outer', 'count'): 521.459, ('outer', 'scan'): 521.489, ('outer', 'expand'): 521.536, ('outer', 'sort'): 521.641, ('outer', 'reduce'): 521.675, ('outer', 'final'): 521.725, ('outer', 'pack'): 521.74, ('outer', 'd2h'): 521.766, ('colw', 'start'): 521.86, ('colw', 'h2d'): 521.924, ('colw', 'csc'): 522.08, ('colw', 'count'): 522.1, ('colw', 'scan'): 522.13, ('colw', 'expand'): 522.15, ('colw', 'sort'): 522.256, ('colw', 'reduce'): 522.289, ('colw', 'final'): 522.335, ('colw', 'pack'): 522.349, ('colw', 'd2h'): 522.365, ('inner', 'start'): 522.456, ('inner', 'h2d'): 522.519, ('inner', 'csc'): 522.675, ('inner', 'count'): 522.703, ('inner', 'scan'): 522.733, ('inner', 'expand'): 522.775, ('inner', 'sort'): 522.882, ('inner', 'reduce'): 522.914, ('inner', 'final'): 522.96, ('inner', 'numeric'): 523.089, ('inner', 'pack'): 523.103, ('inner', 'd2h'): 523.119}"
Highly sparse,662_bus,662,2474,0.5645256980129791,6480,6480,6480,6480,6480,0.0,,0.07299999999997908,0.16600000000005366,0.05999999999994543,0.03200000000003911,0.29899999999997817,0.539,,,,,0.529,,0.609,0.574,0.576,"{('cu', 'start'): 519.199, ('cu', 'h2dmalloc'): 519.272, ('cu', 'h2d'): 519.293, ('cu', 'workest'): 519.366, ('cu', 'compute'): 519.532, ('cu', 'copy'): 519.592, ('cu', 'pack'): 519.611, ('cu', 'd2h'): 519.643, ('gust', 'start'): 519.755, ('gust', 'h2d'): 519.852, ('gust', 'count'): 519.872, ('gust', 'scan'): 519.914, ('gust', 'expand'): 519.935, ('gust', 'sort'): 520.053, ('gust', 'reduce'): 520.095, ('gust', 'final'): 520.151, ('gust', 'pack'): 520.168, ('gust', 'd2h'): 520.185, ('outer', 'start'): 520.298, ('outer', 'h2d'): 520.384, ('outer', 'csc'): 520.46, ('outer', 'count'): 520.48, ('outer', 'scan'): 520.516, ('outer', 'expand'): 520.534, ('outer', 'sort'): 520.647, ('outer', 'reduce'): 520.687, ('outer', 'final'): 520.745, ('outer', 'pack'): 520.763, ('outer', 'd2h'): 520.795, ('colw', 'start'): 520.922, ('colw', 'h2d'): 521.007, ('colw', 'csc'): 521.074, ('colw', 'count'): 521.094, ('colw', 'scan'): 521.129, ('colw', 'expand'): 521.148, ('colw', 'sort'): 521.261, ('colw', 'reduce'): 521.298, ('colw', 'final'): 521.349, ('colw', 'pack'): 521.366, ('colw', 'd2h'): 521.382, ('inner', 'start'): 521.512, ('inner', 'h2d'): 521.596, ('inner', 'csc'): 521.662, ('inner', 'count'): 521.681, ('inner', 'scan'): 521.716, ('inner', 'expand'): 521.735, ('inner', 'sort'): 521.847, ('inner', 'reduce'): 521.883, ('inner', 'final'): 521.932, ('inner', 'numeric'): 521.957, ('inner', 'pack'): 521.974, ('inner', 'd2h'): 521.99}"
Highly sparse,bp_200,822,3802,0.5626890676706863,13197,13197,13197,13197,13197,0.0,,0.06999999999993634,0.18799999999998818,0.053999999999973625,0.03600000000005821,0.31199999999989814,0.531,,,,,0.559,,0.738,0.68,0.808,"{('cu', 'start'): 533.363, ('cu', 'h2dmalloc'): 533.435, ('cu', 'h2d'): 533.45, ('cu', 'workest'): 533.52, ('cu', 'compute'): 533.708, ('cu', 'copy'): 533.762, ('cu', 'pack'): 533.78, ('cu', 'd2h'): 533.816, ('gust', 'start'): 533.951, ('gust', 'h2d'): 534.044, ('gust', 'count'): 534.075, ('gust', 'scan'): 534.115, ('gust', 'expand'): 534.16, ('gust', 'sort'): 534.278, ('gust', 'reduce'): 534.321, ('gust', 'final'): 534.378, ('gust', 'pack'): 534.395, ('gust', 'd2h'): 534.416, ('outer', 'start'): 534.523, ('outer', 'h2d'): 534.603, ('outer', 'csc'): 534.784, ('outer', 'count'): 534.803, ('outer', 'scan'): 534.837, ('outer', 'expand'): 534.886, ('outer', 'sort'): 535.008, ('outer', 'reduce'): 535.045, ('outer', 'final'): 535.104, ('outer', 'pack'): 535.122, ('outer', 'd2h'): 535.157, ('colw', 'start'): 535.275, ('colw', 'h2d'): 535.357, ('colw', 'csc'): 535.535, ('colw', 'count'): 535.556, ('colw', 'scan'): 535.59, ('colw', 'expand'): 535.611, ('colw', 'sort'): 535.722, ('colw', 'reduce'): 535.758, ('colw', 'final'): 535.809, ('colw', 'pack'): 535.825, ('colw', 'd2h'): 535.845, ('inner', 'start'): 535.968, ('inner', 'h2d'): 536.048, ('inner', 'csc'): 536.225, ('inner', 'count'): 536.253, ('inner', 'scan'): 536.286, ('inner', 'expand'): 536.329, ('inner', 'sort'): 536.44, ('inner', 'reduce'): 536.476, ('inner', 'final'): 536.527, ('inner', 'numeric'): 536.653, ('inner', 'pack'): 536.669, ('inner', 'd2h'): 536.689}"
Highly sparse,bcsstm13,2003,21943,0.5469329704893483,90811,90811,90811,90811,90811,0.0,,0.07100000000002638,0.35399999999992815,0.06500000000005457,0.1710000000000491,0.4900000000000091,0.847,,,,,1.295,,1.411,1.403,1.469,"{('cu', 'start'): 528.646, ('cu', 'h2dmalloc'): 528.713, ('cu', 'h2d'): 528.745, ('cu', 'workest'): 528.816, ('cu', 'compute'): 529.17, ('cu', 'copy'): 529.235, ('cu', 'pack'): 529.255, ('cu', 'd2h'): 529.426, ('gust', 'start'): 529.509, ('gust', 'h2d'): 529.603, ('gust', 'count'): 529.626, ('gust', 'scan'): 529.665, ('gust', 'expand'): 529.818, ('gust', 'sort'): 530.137, ('gust', 'reduce'): 530.312, ('gust', 'final'): 530.623, ('gust', 'pack'): 530.645, ('gust', 'd2h'): 530.723, ('outer', 'start'): 530.819, ('outer', 'h2d'): 530.911, ('outer', 'csc'): 531.022, ('outer', 'count'): 531.043, ('outer', 'scan'): 531.08, ('outer', 'expand'): 531.219, ('outer', 'sort'): 531.528, ('outer', 'reduce'): 531.696, ('outer', 'final'): 531.892, ('outer', 'pack'): 531.914, ('outer', 'd2h'): 532.023, ('colw', 'start'): 532.244, ('colw', 'h2d'): 532.339, ('colw', 'csc'): 532.445, ('colw', 'count'): 532.468, ('colw', 'scan'): 532.503, ('colw', 'expand'): 532.652, ('colw', 'sort'): 532.973, ('colw', 'reduce'): 533.142, ('colw', 'final'): 533.343, ('colw', 'pack'): 533.366, ('colw', 'd2h'): 533.445, ('inner', 'start'): 533.662, ('inner', 'h2d'): 533.756, ('inner', 'csc'): 533.864, ('inner', 'count'): 533.887, ('inner', 'scan'): 533.935, ('inner', 'expand'): 534.093, ('inner', 'sort'): 534.406, ('inner', 'reduce'): 534.566, ('inner', 'final'): 534.762, ('inner', 'numeric'): 534.94, ('inner', 'pack'): 534.967, ('inner', 'd2h'): 535.046}"
Highly sparse,bp_0,822,3276,0.4848420267462305,9384,9384,9384,9384,9384,0.0,,0.07500000000004547,0.17399999999997817,0.05600000000004002,0.035000000000081855,0.30500000000006366,0.54,,,,,0.532,,0.702,0.651,0.751,"{('cu', 'start'): 514.86, ('cu', 'h2dmalloc'): 514.945, ('cu', 'h2d'): 514.963, ('cu', 'workest'): 515.038, ('cu', 'compute'): 515.212, ('cu', 'copy'): 515.268, ('cu', 'pack'): 515.286, ('cu', 'd2h'): 515.321, ('gust', 'start'): 515.416, ('gust', 'h2d'): 515.497, ('gust', 'count'): 515.527, ('gust', 'scan'): 515.565, ('gust', 'expand'): 515.605, ('gust', 'sort'): 515.718, ('gust', 'reduce'): 515.757, ('gust', 'final'): 515.813, ('gust', 'pack'): 515.831, ('gust', 'd2h'): 515.849, ('outer', 'start'): 515.959, ('outer', 'h2d'): 516.038, ('outer', 'csc'): 516.208, ('outer', 'count'): 516.227, ('outer', 'scan'): 516.261, ('outer', 'expand'): 516.306, ('outer', 'sort'): 516.414, ('outer', 'reduce'): 516.459, ('outer', 'final'): 516.512, ('outer', 'pack'): 516.529, ('outer', 'd2h'): 516.563, ('colw', 'start'): 516.675, ('colw', 'h2d'): 516.754, ('colw', 'csc'): 516.923, ('colw', 'count'): 516.944, ('colw', 'scan'): 516.979, ('colw', 'expand'): 516.999, ('colw', 'sort'): 517.107, ('colw', 'reduce'): 517.142, ('colw', 'final'): 517.196, ('colw', 'pack'): 517.213, ('colw', 'd2h'): 517.231, ('inner', 'start'): 517.339, ('inner', 'h2d'): 517.418, ('inner', 'csc'): 517.581, ('inner', 'count'): 517.608, ('inner', 'scan'): 517.641, ('inner', 'expand'): 517.679, ('inner', 'sort'): 517.787, ('inner', 'reduce'): 517.821, ('inner', 'final'): 517.88, ('inner', 'numeric'): 517.967, ('inner', 'pack'): 517.984, ('inner', 'd2h'): 518.002}"
Highly sparse,bcsstk23,3134,45178,0.45996948062076437,220632,220632,220632,220632,220632,0.0,,0.07900000000006457,0.5240000000000009,0.34199999999998454,1.0819999999999936,0.94500000000005,2.425,,,,,2.952,,2.776,2.965,3.092,"{('cu', 'start'): 545.431, ('cu', 'h2dmalloc'): 545.517, ('cu', 'h2d'): 545.564, ('cu', 'workest'): 545.643, ('cu', 'compute'): 546.167, ('cu', 'copy'): 546.509, ('cu', 'pack'): 546.622, ('cu', 'd2h'): 547.704, ('gust', 'start'): 548.128, ('gust', 'h2d'): 548.251, ('gust', 'count'): 548.279, ('gust', 'scan'): 548.325, ('gust', 'expand'): 548.913, ('gust', 'sort'): 549.243, ('gust', 'reduce'): 549.419, ('gust', 'final'): 549.822, ('gust', 'pack'): 549.909, ('gust', 'd2h'): 550.847, ('outer', 'start'): 551.346, ('outer', 'h2d'): 551.467, ('outer', 'csc'): 551.593, ('outer', 'count'): 551.612, ('outer', 'scan'): 551.649, ('outer', 'expand'): 551.992, ('outer', 'sort'): 552.316, ('outer', 'reduce'): 552.483, ('outer', 'final'): 552.758, ('outer', 'pack'): 552.861, ('outer', 'd2h'): 553.764, ('colw', 'start'): 554.39, ('colw', 'h2d'): 554.512, ('colw', 'csc'): 554.611, ('colw', 'count'): 554.633, ('colw', 'scan'): 554.67, ('colw', 'expand'): 555.221, ('colw', 'sort'): 555.555, ('colw', 'reduce'): 555.733, ('colw', 'final'): 555.985, ('colw', 'pack'): 556.065, ('colw', 'd2h'): 556.999, ('inner', 'start'): 557.651, ('inner', 'h2d'): 557.777, ('inner', 'csc'): 557.872, ('inner', 'count'): 557.894, ('inner', 'scan'): 557.931, ('inner', 'expand'): 558.537, ('inner', 'sort'): 558.884, ('inner', 'reduce'): 559.056, ('inner', 'final'): 559.31, ('inner', 'numeric'): 559.471, ('inner', 'pack'): 559.59, ('inner', 'd2h'): 560.507}"
Highly sparse,bcsstk17,10974,428650,0.35593682023042417,1406936,1406936,1406936,1406936,1406936,0.0,,0.2839999999999918,1.8100000000000591,0.16700000000003,4.7439999999999145,2.261000000000081,7.491,,,,,9.031,,9.232,9.43,9.475,"{('cu', 'start'): 644.87, ('cu', 'h2dmalloc'): 644.96, ('cu', 'h2d'): 645.107, ('cu', 'workest'): 645.391, ('cu', 'compute'): 647.201, ('cu', 'copy'): 647.368, ('cu', 'pack'): 647.436, ('cu', 'd2h'): 652.18, ('gust', 'start'): 653.431, ('gust', 'h2d'): 653.659, ('gust', 'count'): 653.81, ('gust', 'scan'): 653.854, ('gust', 'expand'): 654.205, ('gust', 'sort'): 656.78, ('gust', 'reduce'): 657.135, ('gust', 'final'): 657.707, ('gust', 'pack'): 657.779, ('gust', 'd2h'): 662.12, ('outer', 'start'): 663.527, ('outer', 'h2d'): 663.793, ('outer', 'csc'): 664.123, ('outer', 'count'): 664.145, ('outer', 'scan'): 664.181, ('outer', 'expand'): 664.499, ('outer', 'sort'): 667.064, ('outer', 'reduce'): 667.41, ('outer', 'final'): 667.842, ('outer', 'pack'): 667.927, ('outer', 'd2h'): 672.231, ('colw', 'start'): 673.84, ('colw', 'h2d'): 674.109, ('colw', 'csc'): 674.474, ('colw', 'count'): 674.501, ('colw', 'scan'): 674.537, ('colw', 'expand'): 674.869, ('colw', 'sort'): 677.434, ('colw', 'reduce'): 677.781, ('colw', 'final'): 678.202, ('colw', 'pack'): 678.272, ('colw', 'd2h'): 682.74, ('inner', 'start'): 684.347, ('inner', 'h2d'): 684.619, ('inner', 'csc'): 684.951, ('inner', 'count'): 684.98, ('inner', 'scan'): 685.017, ('inner', 'expand'): 685.32, ('inner', 'sort'): 687.891, ('inner', 'reduce'): 688.239, ('inner', 'final'): 688.66, ('inner', 'numeric'): 689.025, ('inner', 'pack'): 689.115, ('inner', 'd2h'): 693.426}"
Highly sparse,blckhole,2132,14872,0.3271861986912552,41546,41546,41546,41546,41546,0.0,,0.07400000000006912,0.2619999999999436,0.06299999999998818,0.1309999999999718,0.3990000000000009,0.722,,,,,0.813,,0.912,0.875,0.887,"{('cu', 'start'): 531.146, ('cu', 'h2dmalloc'): 531.214, ('cu', 'h2d'): 531.251, ('cu', 'workest'): 531.325, ('cu', 'compute'): 531.587, ('cu', 'copy'): 531.65, ('cu', 'pack'): 531.669, ('cu', 'd2h'): 531.8, ('gust', 'start'): 531.884, ('gust', 'h2d'): 531.97, ('gust', 'count'): 531.991, ('gust', 'scan'): 532.03, ('gust', 'expand'): 532.058, ('gust', 'sort'): 532.325, ('gust', 'reduce'): 532.436, ('gust', 'final'): 532.498, ('gust', 'pack'): 532.516, ('gust', 'd2h'): 532.557, ('outer', 'start'): 532.711, ('outer', 'h2d'): 532.793, ('outer', 'csc'): 532.862, ('outer', 'count'): 532.885, ('outer', 'scan'): 532.924, ('outer', 'expand'): 532.949, ('outer', 'sort'): 533.207, ('outer', 'reduce'): 533.331, ('outer', 'final'): 533.395, ('outer', 'pack'): 533.413, ('outer', 'd2h'): 533.468, ('colw', 'start'): 533.639, ('colw', 'h2d'): 533.722, ('colw', 'csc'): 533.791, ('colw', 'count'): 533.815, ('colw', 'scan'): 533.853, ('colw', 'expand'): 533.878, ('colw', 'sort'): 534.136, ('colw', 'reduce'): 534.242, ('colw', 'final'): 534.304, ('colw', 'pack'): 534.323, ('colw', 'd2h'): 534.364, ('inner', 'start'): 534.527, ('inner', 'h2d'): 534.609, ('inner', 'csc'): 534.677, ('inner', 'count'): 534.7, ('inner', 'scan'): 534.74, ('inner', 'expand'): 534.763, ('inner', 'sort'): 535.016, ('inner', 'reduce'): 535.115, ('inner', 'final'): 535.17, ('inner', 'numeric'): 535.203, ('inner', 'pack'): 535.229, ('inner', 'd2h'): 535.273}"
Highly sparse,bcsstk29,13992,619488,0.31642683346621986,1965686,1965686,1965686,1965686,1965686,0.0,,0.31900000000007367,2.411999999999921,0.18000000000006366,6.927999999999997,2.911000000000058,10.445,,,,,12.972,,13.262,13.136,13.672,"{('cu', 'start'): 669.053, ('cu', 'h2dmalloc'): 669.129, ('cu', 'h2d'): 669.333, ('cu', 'workest'): 669.652, ('cu', 'compute'): 672.064, ('cu', 'copy'): 672.244, ('cu', 'pack'): 672.326, ('cu', 'd2h'): 679.254, ('gust', 'start'): 681.007, ('gust', 'h2d'): 681.285, ('gust', 'count'): 681.428, ('gust', 'scan'): 681.48, ('gust', 'expand'): 681.993, ('gust', 'sort'): 685.98, ('gust', 'reduce'): 686.443, ('gust', 'final'): 687.146, ('gust', 'pack'): 687.233, ('gust', 'd2h'): 693.593, ('outer', 'start'): 695.493, ('outer', 'h2d'): 695.772, ('outer', 'csc'): 696.175, ('outer', 'count'): 696.197, ('outer', 'scan'): 696.233, ('outer', 'expand'): 696.614, ('outer', 'sort'): 700.601, ('outer', 'reduce'): 701.06, ('outer', 'final'): 701.539, ('outer', 'pack'): 701.624, ('outer', 'd2h'): 708.071, ('colw', 'start'): 710.383, ('colw', 'h2d'): 710.724, ('colw', 'csc'): 711.126, ('colw', 'count'): 711.154, ('colw', 'scan'): 711.19, ('colw', 'expand'): 711.62, ('colw', 'sort'): 715.607, ('colw', 'reduce'): 716.058, ('colw', 'final'): 716.526, ('colw', 'pack'): 716.598, ('colw', 'd2h'): 722.838, ('inner', 'start'): 725.035, ('inner', 'h2d'): 725.365, ('inner', 'csc'): 725.778, ('inner', 'count'): 725.807, ('inner', 'scan'): 725.843, ('inner', 'expand'): 726.273, ('inner', 'sort'): 730.271, ('inner', 'reduce'): 730.731, ('inner', 'final'): 731.194, ('inner', 'numeric'): 731.796, ('inner', 'pack'): 731.89, ('inner', 'd2h'): 738.215}"
Highly sparse,1138_bus,1138,4054,0.31303955695713814,11142,11142,11142,11142,11142,0.0,,0.08600000000001273,0.19100000000003092,0.06599999999991724,0.04800000000000182,0.3429999999999609,0.583,,,,,0.54,,0.632,0.593,0.625,"{('cu', 'start'): 627.402, ('cu', 'h2dmalloc'): 627.475, ('cu', 'h2d'): 627.491, ('cu', 'workest'): 627.577, ('cu', 'compute'): 627.768, ('cu', 'copy'): 627.834, ('cu', 'pack'): 627.855, ('cu', 'd2h'): 627.903, ('gust', 'start'): 627.999, ('gust', 'h2d'): 628.083, ('gust', 'count'): 628.108, ('gust', 'scan'): 628.153, ('gust', 'expand'): 628.178, ('gust', 'sort'): 628.303, ('gust', 'reduce'): 628.347, ('gust', 'final'): 628.411, ('gust', 'pack'): 628.434, ('gust', 'd2h'): 628.454, ('outer', 'start'): 628.553, ('outer', 'h2d'): 628.631, ('outer', 'csc'): 628.71, ('outer', 'count'): 628.731, ('outer', 'scan'): 628.769, ('outer', 'expand'): 628.792, ('outer', 'sort'): 628.917, ('outer', 'reduce'): 628.965, ('outer', 'final'): 629.024, ('outer', 'pack'): 629.047, ('outer', 'd2h'): 629.083, ('colw', 'start'): 629.198, ('colw', 'h2d'): 629.28, ('colw', 'csc'): 629.357, ('colw', 'count'): 629.378, ('colw', 'scan'): 629.416, ('colw', 'expand'): 629.438, ('colw', 'sort'): 629.56, ('colw', 'reduce'): 629.601, ('colw', 'final'): 629.656, ('colw', 'pack'): 629.678, ('colw', 'd2h'): 629.698, ('inner', 'start'): 629.805, ('inner', 'h2d'): 629.893, ('inner', 'csc'): 629.972, ('inner', 'count'): 629.993, ('inner', 'scan'): 630.03, ('inner', 'expand'): 630.051, ('inner', 'sort'): 630.171, ('inner', 'reduce'): 630.211, ('inner', 'final'): 630.272, ('inner', 'numeric'): 630.299, ('inner', 'pack'): 630.321, ('inner', 'd2h'): 630.341}"
Highly sparse,bcspwr06,1454,5300,0.25069579909522466,14110,14110,14110,14110,14110,0.0,,0.08000000000004093,0.16499999999996362,0.057999999999992724,0.038000000000010914,0.30299999999999727,0.527,,,,,0.509,,0.606,0.56,0.567,"{('cu', 'start'): 535.931, ('cu', 'h2dmalloc'): 536.003, ('cu', 'h2d'): 536.019, ('cu', 'workest'): 536.099, ('cu', 'compute'): 536.264, ('cu', 'copy'): 536.322, ('cu', 'pack'): 536.34, ('cu', 'd2h'): 536.378, ('gust', 'start'): 536.474, ('gust', 'h2d'): 536.559, ('gust', 'count'): 536.579, ('gust', 'scan'): 536.617, ('gust', 'expand'): 536.64, ('gust', 'sort'): 536.76, ('gust', 'reduce'): 536.799, ('gust', 'final'): 536.856, ('gust', 'pack'): 536.874, ('gust', 'd2h'): 536.895, ('outer', 'start'): 536.996, ('outer', 'h2d'): 537.091, ('outer', 'csc'): 537.155, ('outer', 'count'): 537.174, ('outer', 'scan'): 537.209, ('outer', 'expand'): 537.23, ('outer', 'sort'): 537.349, ('outer', 'reduce'): 537.388, ('outer', 'final'): 537.447, ('outer', 'pack'): 537.463, ('outer', 'd2h'): 537.501, ('colw', 'start'): 537.615, ('colw', 'h2d'): 537.697, ('colw', 'csc'): 537.762, ('colw', 'count'): 537.781, ('colw', 'scan'): 537.814, ('colw', 'expand'): 537.835, ('colw', 'sort'): 537.951, ('colw', 'reduce'): 537.986, ('colw', 'final'): 538.042, ('colw', 'pack'): 538.059, ('colw', 'd2h'): 538.08, ('inner', 'start'): 538.187, ('inner', 'h2d'): 538.267, ('inner', 'csc'): 538.33, ('inner', 'count'): 538.35, ('inner', 'scan'): 538.383, ('inner', 'expand'): 538.403, ('inner', 'sort'): 538.52, ('inner', 'reduce'): 538.554, ('inner', 'final'): 538.603, ('inner', 'numeric'): 538.63, ('inner', 'pack'): 538.647, ('inner', 'd2h'): 538.668}"
Highly sparse,bcsstk30,28924,2043492,0.24426218412514641,8946070,8946070,8946070,8946070,8946070,0.0,,0.31799999999998363,7.7420000000000755,0.26099999999996726,32.15000000000009,8.321000000000026,41.99,,,,,62.141,,61.156,61.993,64.143,"{('cu', 'start'): 1006.387, ('cu', 'h2dmalloc'): 1006.506, ('cu', 'h2d'): 1007.117, ('cu', 'workest'): 1007.435, ('cu', 'compute'): 1015.177, ('cu', 'copy'): 1015.438, ('cu', 'pack'): 1015.51, ('cu', 'd2h'): 1047.66, ('gust', 'start'): 1055.165, ('gust', 'h2d'): 1055.89, ('gust', 'count'): 1056.049, ('gust', 'scan'): 1056.1, ('gust', 'expand'): 1058.309, ('gust', 'sort'): 1079.872, ('gust', 'reduce'): 1081.805, ('gust', 'final'): 1084.418, ('gust', 'pack'): 1084.498, ('gust', 'd2h'): 1115.998, ('outer', 'start'): 1124.043, ('outer', 'h2d'): 1124.77, ('outer', 'csc'): 1125.364, ('outer', 'count'): 1125.388, ('outer', 'scan'): 1125.427, ('outer', 'expand'): 1127.003, ('outer', 'sort'): 1148.386, ('outer', 'reduce'): 1150.371, ('outer', 'final'): 1152.289, ('outer', 'pack'): 1152.375, ('outer', 'd2h'): 1183.305, ('colw', 'start'): 1192.001, ('colw', 'h2d'): 1193.029, ('colw', 'csc'): 1193.618, ('colw', 'count'): 1193.657, ('colw', 'scan'): 1193.695, ('colw', 'expand'): 1195.843, ('colw', 'sort'): 1217.227, ('colw', 'reduce'): 1219.207, ('colw', 'final'): 1221.09, ('colw', 'pack'): 1221.172, ('colw', 'd2h'): 1252.143, ('inner', 'start'): 1260.785, ('inner', 'h2d'): 1261.803, ('inner', 'csc'): 1262.405, ('inner', 'count'): 1262.44, ('inner', 'scan'): 1262.477, ('inner', 'expand'): 1264.526, ('inner', 'sort'): 1286.12, ('inner', 'reduce'): 1288.091, ('inner', 'final'): 1289.955, ('inner', 'numeric'): 1292.95, ('inner', 'pack'): 1293.303, ('inner', 'd2h'): 1323.91}"
